sample_index	mutation_index	cluster_index	var	depth
0	0	0	42	117
0	1	1	0	90
0	2	2	15	112
0	3	3	2	111
0	4	4	0	102
0	5	5	22	90
0	6	6	10	93
0	7	7	6	110
0	8	8	18	96
0	9	9	36	110
0	10	10	0	99
0	11	11	0	94
0	12	12	1	113
0	13	13	1	94
0	14	14	2	105
0	15	15	2	92
0	16	16	27	108
0	17	17	3	105
0	18	18	2	107
0	19	19	1	94
1	0	0	24	97
1	1	1	1	112
1	2	2	5	115
1	3	3	1	84
1	4	4	0	100
1	5	5	21	105
1	6	6	1	108
1	7	7	8	80
1	8	8	28	102
1	9	9	16	105
1	10	10	1	96
1	11	11	0	89
1	12	12	2	104
1	13	13	0	108
1	14	14	0	79
1	15	15	2	100
1	16	16	20	97
1	17	17	1	74
1	18	18	4	112
1	19	19	0	94
2	0	0	23	81
2	1	1	3	107
2	2	2	14	108
2	3	3	8	102
2	4	4	1	101
2	5	5	33	105
2	6	6	9	101
2	7	7	5	93
2	8	8	34	102
2	9	9	23	107
2	10	10	1	113
2	11	11	2	102
2	12	12	0	86
2	13	13	1	97
2	14	14	0	98
2	15	15	5	80
2	16	16	29	106
2	17	17	2	92
2	18	18	0	79
2	19	19	5	84
3	0	0	39	90
3	1	1	4	112
3	2	2	7	90
3	3	3	4	117
3	4	4	5	108
3	5	5	21	99
3	6	6	12	97
3	7	7	7	99
3	8	8	31	105
3	9	9	27	97
3	10	10	1	115
3	11	11	5	101
3	12	12	1	117
3	13	13	3	99
3	14	14	2	102
3	15	15	2	95
3	16	16	24	100
3	17	17	1	118
3	18	18	0	96
3	19	19	2	101
4	0	0	33	101
4	1	1	2	104
4	2	2	26	115
4	3	3	0	94
4	4	4	0	91
4	5	5	21	94
4	6	6	12	102
4	7	7	8	97
4	8	8	23	94
4	9	9	18	94
4	10	10	1	97
4	11	11	2	93
4	12	12	0	103
4	13	13	1	95
4	14	14	0	96
4	15	15	4	105
4	16	16	36	102
4	17	17	3	94
4	18	18	4	102
4	19	19	2	100
5	0	0	35	108
5	1	1	3	114
5	2	2	14	118
5	3	3	2	97
5	4	4	1	110
5	5	5	16	96
5	6	6	10	107
5	7	7	12	104
5	8	8	40	114
5	9	9	21	105
5	10	10	1	91
5	11	11	3	93
5	12	12	0	99
5	13	13	0	119
5	14	14	1	104
5	15	15	4	103
5	16	16	20	99
5	17	17	2	99
5	18	18	6	111
5	19	19	1	97
6	0	0	43	111
6	1	1	7	91
6	2	2	15	85
6	3	3	11	119
6	4	4	1	104
6	5	5	34	107
6	6	6	17	103
6	7	7	1	92
6	8	8	36	97
6	9	9	20	87
6	10	10	0	93
6	11	11	1	110
6	12	12	2	118
6	13	13	3	102
6	14	14	0	106
6	15	15	16	104
6	16	16	38	101
6	17	17	6	108
6	18	18	0	109
6	19	19	0	106
7	0	0	35	90
7	1	1	1	124
7	2	2	8	103
7	3	3	1	81
7	4	4	10	87
7	5	5	23	98
7	6	6	3	86
7	7	7	13	103
7	8	8	39	95
7	9	9	32	98
7	10	10	0	91
7	11	11	5	116
7	12	12	2	102
7	13	13	2	98
7	14	14	1	95
7	15	15	4	92
7	16	16	38	107
7	17	17	2	99
7	18	18	6	98
7	19	19	8	104
8	0	0	20	92
8	1	1	0	100
8	2	2	8	91
8	3	3	5	96
8	4	4	3	89
8	5	5	16	116
8	6	6	8	113
8	7	7	0	96
8	8	8	17	87
8	9	9	17	99
8	10	10	0	88
8	11	11	0	94
8	12	12	2	80
8	13	13	2	99
8	14	14	0	90
8	15	15	5	93
8	16	16	25	107
8	17	17	2	123
8	18	18	3	103
8	19	19	1	125
9	0	0	37	103
9	1	1	4	110
9	2	2	7	93
9	3	3	10	119
9	4	4	4	92
9	5	5	16	96
9	6	6	13	100
9	7	7	3	88
9	8	8	23	91
9	9	9	22	96
9	10	10	0	84
9	11	11	2	112
9	12	12	0	101
9	13	13	6	90
9	14	14	0	98
9	15	15	9	94
9	16	16	38	115
9	17	17	2	86
9	18	18	0	111
9	19	19	1	79
