sample_index	mutation_index	cluster_index	var	depth
0	0	0	42	108
0	1	1	1	110
0	2	2	10	88
0	3	3	1	111
0	4	4	3	98
0	5	5	13	94
0	6	6	0	108
0	7	7	1	96
0	8	8	1	93
0	9	9	3	101
0	10	10	1	101
0	11	11	0	104
0	12	12	2	90
0	13	13	1	80
0	14	14	0	95
0	15	15	32	95
0	16	16	3	109
0	17	17	26	102
0	18	18	2	108
0	19	19	16	94
0	20	20	2	96
0	21	21	1	109
0	22	22	5	87
0	23	23	2	99
0	24	24	0	106
0	25	25	4	101
0	26	26	2	88
0	27	27	2	112
0	28	28	33	104
0	29	29	47	92
0	30	30	0	99
0	31	31	1	94
0	32	32	2	102
0	33	33	51	114
0	34	34	3	108
0	35	35	10	112
0	36	36	2	98
0	37	37	14	100
0	38	38	0	106
0	39	39	37	94
0	40	40	5	101
0	41	41	0	119
0	42	42	0	89
0	43	43	5	89
0	44	44	10	94
0	45	45	2	110
0	46	46	0	91
0	47	47	3	95
0	48	48	1	99
0	49	49	4	104
1	0	0	18	102
1	1	1	1	96
1	2	2	8	102
1	3	3	1	108
1	4	4	12	104
1	5	5	13	115
1	6	6	0	110
1	7	7	1	88
1	8	8	0	103
1	9	9	0	125
1	10	10	3	97
1	11	11	1	93
1	12	12	4	110
1	13	13	0	91
1	14	14	0	110
1	15	15	34	96
1	16	16	2	84
1	17	17	18	104
1	18	18	2	102
1	19	19	16	109
1	20	20	2	98
1	21	21	0	95
1	22	22	4	101
1	23	23	3	94
1	24	24	0	91
1	25	25	1	106
1	26	26	0	83
1	27	27	2	106
1	28	28	25	116
1	29	29	26	103
1	30	30	0	100
1	31	31	0	103
1	32	32	1	104
1	33	33	21	103
1	34	34	1	80
1	35	35	8	123
1	36	36	0	86
1	37	37	13	108
1	38	38	0	108
1	39	39	28	105
1	40	40	9	110
1	41	41	0	107
1	42	42	1	119
1	43	43	0	101
1	44	44	6	114
1	45	45	0	95
1	46	46	2	94
1	47	47	0	100
1	48	48	0	102
1	49	49	0	95
2	0	0	56	103
2	1	1	1	109
2	2	2	6	111
2	3	3	0	108
2	4	4	7	80
2	5	5	15	90
2	6	6	4	98
2	7	7	3	95
2	8	8	0	101
2	9	9	6	103
2	10	10	5	111
2	11	11	1	90
2	12	12	3	110
2	13	13	0	93
2	14	14	2	96
2	15	15	54	111
2	16	16	2	103
2	17	17	29	112
2	18	18	0	99
2	19	19	24	104
2	20	20	3	107
2	21	21	3	96
2	22	22	5	90
2	23	23	0	123
2	24	24	1	95
2	25	25	1	104
2	26	26	0	91
2	27	27	6	110
2	28	28	29	94
2	29	29	38	96
2	30	30	1	89
2	31	31	4	120
2	32	32	5	104
2	33	33	39	92
2	34	34	2	101
2	35	35	8	90
2	36	36	0	96
2	37	37	7	91
2	38	38	0	101
2	39	39	39	107
2	40	40	4	89
2	41	41	0	99
2	42	42	1	105
2	43	43	2	92
2	44	44	3	86
2	45	45	0	105
2	46	46	3	117
2	47	47	0	95
2	48	48	1	97
2	49	49	2	109
3	0	0	47	107
3	1	1	0	107
3	2	2	7	89
3	3	3	0	81
3	4	4	5	91
3	5	5	23	114
3	6	6	0	101
3	7	7	2	102
3	8	8	0	113
3	9	9	0	100
3	10	10	3	82
3	11	11	1	105
3	12	12	0	93
3	13	13	1	98
3	14	14	0	89
3	15	15	26	87
3	16	16	4	113
3	17	17	19	93
3	18	18	0	113
3	19	19	19	90
3	20	20	1	104
3	21	21	2	95
3	22	22	1	69
3	23	23	3	104
3	24	24	0	101
3	25	25	6	105
3	26	26	1	86
3	27	27	1	93
3	28	28	32	107
3	29	29	34	99
3	30	30	0	92
3	31	31	1	92
3	32	32	0	109
3	33	33	43	93
3	34	34	5	99
3	35	35	11	92
3	36	36	0	92
3	37	37	13	102
3	38	38	0	114
3	39	39	29	95
3	40	40	14	91
3	41	41	1	114
3	42	42	0	111
3	43	43	4	100
3	44	44	6	95
3	45	45	0	92
3	46	46	1	102
3	47	47	0	109
3	48	48	0	107
3	49	49	1	91
4	0	0	51	89
4	1	1	0	89
4	2	2	9	107
4	3	3	0	94
4	4	4	10	99
4	5	5	19	109
4	6	6	0	97
4	7	7	5	102
4	8	8	0	101
4	9	9	7	86
4	10	10	1	101
4	11	11	2	98
4	12	12	3	98
4	13	13	0	103
4	14	14	0	101
4	15	15	48	97
4	16	16	2	99
4	17	17	23	101
4	18	18	1	102
4	19	19	19	107
4	20	20	0	97
4	21	21	4	106
4	22	22	9	118
4	23	23	0	95
4	24	24	2	120
4	25	25	6	90
4	26	26	0	103
4	27	27	3	70
4	28	28	42	98
4	29	29	50	108
4	30	30	2	117
4	31	31	0	103
4	32	32	2	92
4	33	33	44	114
4	34	34	3	85
4	35	35	11	91
4	36	36	0	97
4	37	37	16	96
4	38	38	0	100
4	39	39	41	112
4	40	40	8	81
4	41	41	1	93
4	42	42	3	102
4	43	43	0	106
4	44	44	6	121
4	45	45	0	101
4	46	46	1	108
4	47	47	2	113
4	48	48	0	98
4	49	49	0	90
5	0	0	36	111
5	1	1	0	108
5	2	2	7	94
5	3	3	0	104
5	4	4	14	118
5	5	5	19	107
5	6	6	0	121
5	7	7	1	101
5	8	8	0	90
5	9	9	3	107
5	10	10	3	115
5	11	11	1	88
5	12	12	4	100
5	13	13	0	106
5	14	14	1	104
5	15	15	40	98
5	16	16	1	97
5	17	17	28	97
5	18	18	1	113
5	19	19	24	105
5	20	20	2	104
5	21	21	2	106
5	22	22	1	95
5	23	23	0	114
5	24	24	0	91
5	25	25	2	100
5	26	26	0	87
5	27	27	3	100
5	28	28	17	78
5	29	29	32	98
5	30	30	0	102
5	31	31	1	100
5	32	32	2	99
5	33	33	38	103
5	34	34	2	115
5	35	35	13	115
5	36	36	1	110
5	37	37	15	96
5	38	38	3	107
5	39	39	39	103
5	40	40	9	83
5	41	41	1	116
5	42	42	1	111
5	43	43	0	101
5	44	44	6	101
5	45	45	0	113
5	46	46	2	83
5	47	47	4	103
5	48	48	2	122
5	49	49	0	94
6	0	0	42	95
6	1	1	0	81
6	2	2	8	127
6	3	3	0	86
6	4	4	6	104
6	5	5	13	80
6	6	6	0	93
6	7	7	0	76
6	8	8	9	98
6	9	9	6	107
6	10	10	3	93
6	11	11	6	100
6	12	12	4	106
6	13	13	1	93
6	14	14	0	105
6	15	15	41	91
6	16	16	3	117
6	17	17	33	99
6	18	18	0	89
6	19	19	23	116
6	20	20	0	116
6	21	21	1	85
