sample_index	mutation_index	cluster_index	var	depth
0	0	0	35	95
0	1	1	1	99
0	2	2	2	103
0	3	3	0	95
0	4	4	3	119
0	5	5	0	124
0	6	6	0	101
0	7	7	0	94
0	8	8	7	106
0	9	9	2	90
0	10	10	10	108
0	11	11	0	100
0	12	12	0	95
0	13	13	1	99
0	14	14	0	86
0	15	15	3	83
0	16	16	5	122
0	17	17	0	116
0	18	18	15	92
0	19	19	1	94
0	20	20	0	75
0	21	21	4	110
0	22	22	2	98
0	23	23	0	93
0	24	24	0	100
0	25	25	0	103
0	26	26	1	111
0	27	27	0	98
0	28	28	0	92
0	29	29	0	92
0	30	30	1	94
0	31	31	0	116
0	32	32	1	91
0	33	33	3	105
0	34	34	1	88
0	35	35	0	101
0	36	36	3	117
0	37	37	0	103
0	38	38	0	106
0	39	39	2	83
0	40	40	26	91
0	41	41	0	101
0	42	42	1	103
0	43	43	2	105
0	44	44	2	98
0	45	45	0	84
0	46	46	2	95
0	47	47	0	127
0	48	48	0	82
0	49	49	0	99
0	50	50	1	91
0	51	51	0	81
0	52	52	3	103
0	53	53	0	117
0	54	54	0	96
0	55	55	1	104
0	56	56	1	97
0	57	57	1	113
0	58	58	1	91
0	59	59	0	108
0	60	60	1	88
0	61	61	5	83
0	62	62	0	89
0	63	63	0	111
0	64	64	0	104
0	65	65	0	97
0	66	66	0	102
0	67	67	1	107
0	68	68	2	86
0	69	69	2	89
0	70	70	15	90
0	71	71	0	115
0	72	72	1	104
0	73	73	1	80
0	74	74	4	105
0	75	75	3	99
0	76	76	4	91
0	77	77	0	105
0	78	78	0	102
0	79	79	2	101
0	80	80	1	118
0	81	81	13	87
0	82	82	2	103
0	83	83	2	106
0	84	84	15	84
0	85	85	0	112
0	86	86	1	88
0	87	87	0	81
0	88	88	3	99
0	89	89	0	101
0	90	90	11	90
0	91	91	9	106
0	92	92	0	102
0	93	93	1	83
0	94	94	0	106
0	95	95	0	98
0	96	96	7	92
0	97	97	0	87
0	98	98	3	124
0	99	99	2	92
1	0	0	38	103
1	1	1	4	114
1	2	2	0	102
1	3	3	0	118
1	4	4	4	87
1	5	5	0	93
1	6	6	0	94
1	7	7	2	98
1	8	8	7	101
1	9	9	1	99
1	10	10	16	99
1	11	11	3	89
1	12	12	0	102
1	13	13	0	74
1	14	14	0	96
1	15	15	3	90
1	16	16	11	116
1	17	17	2	108
1	18	18	18	86
1	19	19	1	123
1	20	20	0	122
1	21	21	7	90
1	22	22	11	107
1	23	23	0	100
1	24	24	1	100
1	25	25	0	114
1	26	26	1	101
1	27	27	0	107
1	28	28	1	79
1	29	29	1	102
1	30	30	2	111
1	31	31	0	88
1	32	32	3	98
1	33	33	1	105
1	34	34	1	81
1	35	35	0	82
1	36	36	0	102
1	37	37	0	102
1	38	38	0	90
1	39	39	5	90
1	40	40	47	104
1	41	41	1	110
1	42	42	2	94
1	43	43	5	112
1	44	44	0	103
1	45	45	0	89
1	46	46	2	94
1	47	47	3	96
1	48	48	0	88
1	49	49	1	96
1	50	50	5	105
1	51	51	1	95
1	52	52	3	108
1	53	53	0	114
1	54	54	1	97
1	55	55	2	103
1	56	56	1	111
1	57	57	0	86
1	58	58	0	93
1	59	59	0	103
1	60	60	2	113
1	61	61	32	105
1	62	62	1	109
1	63	63	0	95
1	64	64	0	94
1	65	65	0	97
1	66	66	0	86
1	67	67	2	87
1	68	68	2	85
1	69	69	1	101
1	70	70	22	92
1	71	71	2	93
1	72	72	6	110
1	73	73	0	91
1	74	74	4	102
1	75	75	2	77
1	76	76	11	96
1	77	77	1	110
1	78	78	2	78
1	79	79	4	90
1	80	80	1	88
1	81	81	25	96
1	82	82	4	101
1	83	83	2	98
1	84	84	16	80
1	85	85	0	106
1	86	86	1	85
1	87	87	0	105
1	88	88	3	112
1	89	89	0	100
1	90	90	18	100
1	91	91	10	88
1	92	92	0	107
1	93	93	0	101
1	94	94	1	103
1	95	95	0	87
1	96	96	12	91
1	97	97	0	109
1	98	98	3	102
1	99	99	1	98
2	0	0	41	107
2	1	1	4	105
2	2	2	0	103
2	3	3	0	122
2	4	4	3	106
2	5	5	1	107
2	6	6	0	99
2	7	7	0	108
2	8	8	6	113
2	9	9	7	93
2	10	10	10	107
2	11	11	0	81
2	12	12	2	97
2	13	13	0	97
2	14	14	0	112
2	15	15	1	102
2	16	16	6	101
2	17	17	1	98
2	18	18	26	113
2	19	19	2	108
2	20	20	1	97
2	21	21	7	111
2	22	22	4	102
2	23	23	0	109
2	24	24	0	95
2	25	25	0	107
2	26	26	1	90
2	27	27	0	89
2	28	28	0	87
2	29	29	0	100
2	30	30	0	106
2	31	31	0	114
2	32	32	1	100
2	33	33	1	116
2	34	34	2	105
2	35	35	1	89
2	36	36	0	112
2	37	37	3	123
2	38	38	1	114
2	39	39	3	97
2	40	40	43	97
2	41	41	1	77
2	42	42	1	97
2	43	43	9	93
2	44	44	0	96
2	45	45	1	98
2	46	46	2	105
2	47	47	0	87
2	48	48	1	102
2	49	49	3	113
2	50	50	1	86
2	51	51	1	112
2	52	52	0	101
2	53	53	0	101
2	54	54	0	87
2	55	55	14	103
2	56	56	0	109
2	57	57	1	95
2	58	58	0	95
2	59	59	0	86
2	60	60	3	93
2	61	61	34	112
2	62	62	0	90
2	63	63	1	110
2	64	64	0	104
2	65	65	1	84
2	66	66	1	113
2	67	67	2	85
2	68	68	3	95
2	69	69	1	108
2	70	70	29	119
2	71	71	0	110
2	72	72	3	99
2	73	73	1	92
2	74	74	1	99
2	75	75	2	102
2	76	76	12	119
2	77	77	0	96
2	78	78	1	104
2	79	79	1	93
2	80	80	2	90
2	81	81	27	108
2	82	82	0	96
2	83	83	2	100
2	84	84	17	95
2	85	85	1	98
2	86	86	2	106
2	87	87	0	102
2	88	88	0	93
2	89	89	1	99
2	90	90	18	111
2	91	91	10	88
2	92	92	0	93
2	93	93	3	98
2	94	94	0	87
2	95	95	0	93
2	96	96	10	101
2	97	97	0	90
2	98	98	0	89
2	99	99	0	110
3	0	0	38	102
3	1	1	5	111
3	2	2	1	89
3	3	3	0	99
3	4	4	0	121
3	5	5	0	89
3	6	6	0	106
3	7	7	2	85
3	8	8	12	92
3	9	9	6	104
3	10	10	9	91
3	11	11	0	113
3	12	12	0	105
3	13	13	2	125
3	14	14	0	94
3	15	15	2	123
3	16	16	4	86
3	17	17	2	89
3	18	18	19	108
3	19	19	2	92
3	20	20	2	90
3	21	21	1	103
3	22	22	5	111
3	23	23	0	99
3	24	24	0	105
3	25	25	0	82
3	26	26	5	108
3	27	27	0	102
3	28	28	0	101
3	29	29	0	96
3	30	30	0	97
3	31	31	0	87
3	32	32	0	105
3	33	33	1	117
3	34	34	4	128
3	35	35	0	99
3	36	36	1	102
3	37	37	1	101
3	38	38	0	92
3	39	39	1	101
3	40	40	35	106
3	41	41	0	91
3	42	42	0	91
3	43	43	4	95
3	44	44	1	90
3	45	45	0	113
3	46	46	3	76
3	47	47	1	98
3	48	48	0	120
3	49	49	1	112
3	50	50	0	86
3	51	51	1	102
3	52	52	4	109
3	53	53	2	107
3	54	54	0	95
3	55	55	4	91
3	56	56	3	96
3	57	57	2	106
3	58	58	0	92
3	59	59	0	98
3	60	60	5	100
3	61	61	24	90
3	62	62	2	102
3	63	63	1	117
3	64	64	0	88
3	65	65	1	105
3	66	66	2	104
3	67	67	4	93
3	68	68	8	114
3	69	69	0	118
3	70	70	19	91
3	71	71	0	105
3	72	72	4	104
3	73	73	0	95
3	74	74	1	97
3	75	75	0	97
3	76	76	13	95
3	77	77	0	91
3	78	78	1	77
3	79	79	3	103
3	80	80	1	101
3	81	81	25	103
3	82	82	3	93
3	83	83	2	104
3	84	84	19	110
3	85	85	1	105
3	86	86	0	95
3	87	87	0	97
3	88	88	1	85
3	89	89	1	113
3	90	90	14	95
3	91	91	14	120
3	92	92	0	92
3	93	93	0	93
3	94	94	0	107
3	95	95	2	110
3	96	96	8	86
3	97	97	0	92
3	98	98	0	110
3	99	99	0	102
4	0	0	43	99
4	1	1	3	101
4	2	2	2	97
4	3	3	0	99
4	4	4	0	83
4	5	5	0	92
4	6	6	0	101
4	7	7	1	109
4	8	8	9	93
4	9	9	3	83
4	10	10	13	95
4	11	11	2	108
4	12	12	0	121
4	13	13	0	88
4	14	14	1	115
4	15	15	3	99
4	16	16	3	89
4	17	17	3	88
4	18	18	15	99
4	19	19	2	87
4	20	20	0	103
4	21	21	10	97
4	22	22	3	99
4	23	23	0	94
4	24	24	0	116
4	25	25	0	103
4	26	26	2	81
4	27	27	0	94
4	28	28	0	83
4	29	29	0	109
4	30	30	1	76
4	31	31	1	92
4	32	32	2	96
4	33	33	2	108
4	34	34	4	78
4	35	35	0	100
4	36	36	1	123
4	37	37	0	103
4	38	38	2	106
4	39	39	2	87
4	40	40	30	75
4	41	41	0	113
4	42	42	4	128
4	43	43	4	100
4	44	44	0	80
4	45	45	0	111
4	46	46	2	112
4	47	47	0	95
4	48	48	3	99
4	49	49	2	107
4	50	50	0	100
4	51	51	1	114
4	52	52	0	87
4	53	53	1	89
4	54	54	0	106
4	55	55	4	90
4	56	56	1	109
4	57	57	2	98
4	58	58	5	101
4	59	59	1	93
4	60	60	2	108
4	61	61	26	113
4	62	62	2	105
4	63	63	1	121
4	64	64	1	109
4	65	65	0	109
4	66	66	0	96
4	67	67	1	117
4	68	68	3	106
4	69	69	0	97
4	70	70	20	88
4	71	71	1	116
4	72	72	2	100
4	73	73	0	94
4	74	74	2	80
4	75	75	2	105
4	76	76	12	99
4	77	77	0	123
4	78	78	0	114
4	79	79	0	104
4	80	80	2	106
4	81	81	30	102
4	82	82	1	84
4	83	83	3	96
4	84	84	19	88
4	85	85	0	96
4	86	86	1	107
4	87	87	1	116
4	88	88	2	107
4	89	89	0	120
4	90	90	28	125
4	91	91	8	89
4	92	92	0	123
4	93	93	0	103
4	94	94	0	107
4	95	95	1	107
4	96	96	14	101
4	97	97	0	107
4	98	98	2	117
4	99	99	0	105
5	0	0	39	95
5	1	1	0	85
5	2	2	4	90
5	3	3	1	80
5	4	4	2	103
5	5	5	0	103
5	6	6	0	84
5	7	7	1	89
5	8	8	13	103
5	9	9	4	106
5	10	10	13	98
5	11	11	0	119
5	12	12	6	107
5	13	13	1	98
5	14	14	2	105
5	15	15	6	120
5	16	16	5	81
5	17	17	4	104
5	18	18	17	88
5	19	19	2	97
5	20	20	3	105
5	21	21	3	94
5	22	22	4	95
5	23	23	0	113
5	24	24	1	107
5	25	25	0	103
5	26	26	1	99
5	27	27	0	111
5	28	28	0	84
5	29	29	0	84
5	30	30	0	97
5	31	31	0	92
5	32	32	1	122
5	33	33	1	86
5	34	34	1	92
5	35	35	0	84
5	36	36	1	100
5	37	37	1	114
5	38	38	1	106
5	39	39	2	97
5	40	40	50	105
5	41	41	0	87
5	42	42	0	102
5	43	43	4	109
5	44	44	0	107
5	45	45	0	106
5	46	46	4	91
5	47	47	1	111
5	48	48	0	79
5	49	49	5	100
5	50	50	2	87
5	51	51	1	92
5	52	52	0	79
5	53	53	0	93
5	54	54	1	105
5	55	55	4	98
5	56	56	1	99
5	57	57	1	115
5	58	58	4	97
5	59	59	0	107
5	60	60	1	91
5	61	61	23	104
5	62	62	1	107
5	63	63	0	112
5	64	64	0	99
5	65	65	0	107
5	66	66	2	98
5	67	67	4	124
5	68	68	3	92
5	69	69	0	107
5	70	70	20	89
5	71	71	0	113
5	72	72	2	109
5	73	73	1	106
5	74	74	5	97
5	75	75	6	108
5	76	76	11	84
5	77	77	0	95
5	78	78	0	98
5	79	79	1	86
5	80	80	2	108
5	81	81	24	112
5	82	82	3	103
5	83	83	2	97
5	84	84	16	92
5	85	85	0	123
5	86	86	1	100
5	87	87	1	104
5	88	88	2	107
5	89	89	0	107
5	90	90	16	88
5	91	91	8	95
5	92	92	0	125
5	93	93	0	116
5	94	94	0	102
5	95	95	1	102
5	96	96	8	98
5	97	97	0	113
5	98	98	2	104
5	99	99	0	112
6	0	0	53	103
6	1	1	2	96
6	2	2	0	101
6	3	3	2	102
6	4	4	4	103
6	5	5	1	93
6	6	6	0	107
6	7	7	0	87
6	8	8	5	113
6	9	9	7	102
6	10	10	15	111
6	11	11	0	98
6	12	12	2	94
6	13	13	0	116
6	14	14	0	91
6	15	15	5	117
6	16	16	6	113
6	17	17	1	92
6	18	18	36	117
6	19	19	4	111
6	20	20	0	109
6	21	21	13	98
6	22	22	2	117
6	23	23	1	89
6	24	24	0	111
6	25	25	0	105
6	26	26	3	114
6	27	27	0	100
6	28	28	0	98
6	29	29	0	104
6	30	30	0	90
6	31	31	0	114
6	32	32	1	118
6	33	33	2	100
6	34	34	0	104
6	35	35	0	120
6	36	36	1	101
6	37	37	1	102
6	38	38	0	107
6	39	39	6	107
6	40	40	41	88
6	41	41	1	98
6	42	42	3	102
6	43	43	5	94
6	44	44	1	116
6	45	45	0	95
