sample_index	mutation_index	cluster_index	var	depth
0	0	0	36	88
0	1	1	11	100
0	2	2	3	91
0	3	3	14	98
0	4	4	7	87
0	5	5	18	93
0	6	6	2	91
0	7	7	1	83
0	8	8	5	94
0	9	9	14	105
0	10	10	46	96
0	11	11	32	87
0	12	12	1	104
0	13	13	1	97
0	14	14	5	109
0	15	15	10	109
0	16	16	0	93
0	17	17	2	85
0	18	18	1	111
0	19	19	1	102
1	0	0	33	93
1	1	1	19	84
1	2	2	3	105
1	3	3	22	95
1	4	4	2	107
1	5	5	17	97
1	6	6	2	96
1	7	7	5	118
1	8	8	3	107
1	9	9	9	83
1	10	10	23	97
1	11	11	15	95
1	12	12	1	100
1	13	13	2	121
1	14	14	7	107
1	15	15	5	91
1	16	16	0	102
1	17	17	0	109
1	18	18	0	98
1	19	19	4	102
2	0	0	27	95
2	1	1	10	91
2	2	2	7	102
2	3	3	15	105
2	4	4	7	107
2	5	5	8	105
2	6	6	1	91
2	7	7	8	105
2	8	8	5	106
2	9	9	17	114
2	10	10	26	103
2	11	11	21	108
2	12	12	0	105
2	13	13	3	88
2	14	14	4	102
2	15	15	7	100
2	16	16	2	105
2	17	17	1	89
2	18	18	1	110
2	19	19	3	109
3	0	0	43	107
3	1	1	15	96
3	2	2	6	112
3	3	3	9	103
3	4	4	13	102
3	5	5	11	111
3	6	6	4	102
3	7	7	1	93
3	8	8	2	110
3	9	9	12	92
3	10	10	49	98
3	11	11	33	105
3	12	12	1	94
3	13	13	1	98
3	14	14	4	86
3	15	15	4	89
3	16	16	0	74
3	17	17	0	105
3	18	18	5	102
3	19	19	0	108
4	0	0	53	104
4	1	1	38	99
4	2	2	10	90
4	3	3	31	97
4	4	4	14	117
4	5	5	24	131
4	6	6	4	93
4	7	7	0	103
4	8	8	7	111
4	9	9	27	100
4	10	10	42	98
4	11	11	36	92
4	12	12	1	108
4	13	13	3	102
4	14	14	1	96
4	15	15	3	105
4	16	16	0	99
4	17	17	2	100
4	18	18	0	125
4	19	19	2	106
5	0	0	50	107
5	1	1	20	102
5	2	2	6	79
5	3	3	21	100
5	4	4	3	83
5	5	5	10	91
5	6	6	7	104
5	7	7	3	90
5	8	8	0	94
5	9	9	14	98
5	10	10	40	84
5	11	11	20	80
5	12	12	0	89
5	13	13	0	102
5	14	14	6	94
5	15	15	6	88
5	16	16	0	92
5	17	17	2	86
5	18	18	0	101
5	19	19	1	106
6	0	0	33	87
6	1	1	19	86
6	2	2	8	96
6	3	3	15	97
6	4	4	12	104
6	5	5	25	106
6	6	6	9	94
6	7	7	2	87
6	8	8	3	102
6	9	9	16	93
6	10	10	40	91
6	11	11	27	104
6	12	12	0	101
6	13	13	2	111
6	14	14	3	122
6	15	15	2	88
6	16	16	4	114
6	17	17	4	106
6	18	18	1	99
6	19	19	0	93
7	0	0	42	94
7	1	1	33	101
7	2	2	15	106
7	3	3	25	100
7	4	4	4	95
7	5	5	13	85
7	6	6	0	103
7	7	7	1	104
7	8	8	5	108
7	9	9	27	96
7	10	10	38	95
7	11	11	24	93
7	12	12	6	97
7	13	13	0	97
7	14	14	3	99
7	15	15	4	101
7	16	16	1	88
7	17	17	0	86
7	18	18	3	105
7	19	19	1	101
8	0	0	39	97
8	1	1	8	100
8	2	2	7	95
8	3	3	15	84
8	4	4	3	100
8	5	5	12	101
8	6	6	2	102
8	7	7	0	90
8	8	8	5	94
8	9	9	11	90
8	10	10	37	109
8	11	11	19	88
8	12	12	2	93
8	13	13	1	101
8	14	14	7	109
8	15	15	7	110
8	16	16	0	100
8	17	17	0	103
8	18	18	0	88
8	19	19	2	92
9	0	0	56	120
9	1	1	36	112
9	2	2	8	83
9	3	3	30	81
9	4	4	11	125
9	5	5	21	92
9	6	6	2	97
9	7	7	0	127
9	8	8	12	108
9	9	9	31	100
9	10	10	40	90
9	11	11	29	80
9	12	12	0	86
9	13	13	0	91
9	14	14	1	112
9	15	15	1	108
9	16	16	1	109
9	17	17	2	104
9	18	18	0	81
9	19	19	0	99
