0.247059	0.144330	0.039604	0.009804	0.085106	0.013514	0.032967	0.000000	0.131579	0.050505	0.182796	0.096154	0.010989	0.032609	0.000000	0.150538	0.026316	0.033333	0.010204	0.009346
0.382353	0.179245	0.010204	0.000000	0.058824	0.000000	0.010101	0.009259	0.300971	0.042105	0.271028	0.093023	0.045872	0.000000	0.000000	0.148515	0.009524	0.010417	0.010417	0.000000
0.351064	0.125000	0.009709	0.036364	0.076190	0.000000	0.040404	0.000000	0.224299	0.064516	0.288288	0.135135	0.009901	0.038095	0.000000	0.114943	0.034091	0.018692	0.069767	0.011494
0.319149	0.202247	0.000000	0.030000	0.120000	0.021739	0.000000	0.021053	0.320755	0.019231	0.252632	0.159574	0.000000	0.018868	0.055556	0.165217	0.032967	0.009804	0.000000	0.028037
0.346939	0.175258	0.000000	0.021739	0.130000	0.007937	0.010204	0.042553	0.189189	0.000000	0.158879	0.128440	0.011628	0.009174	0.000000	0.101852	0.093750	0.018519	0.011765	0.009615
0.345455	0.135417	0.020408	0.009901	0.062500	0.060976	0.000000	0.011111	0.198113	0.043478	0.281818	0.123810	0.000000	0.009434	0.000000	0.138889	0.000000	0.000000	0.019048	0.010101
0.346154	0.207547	0.037383	0.000000	0.058824	0.019802	0.000000	0.000000	0.274725	0.127273	0.370787	0.129032	0.009091	0.050000	0.012048	0.119565	0.031579	0.000000	0.000000	0.062500
0.302083	0.206186	0.000000	0.000000	0.043478	0.016807	0.010638	0.000000	0.266055	0.121212	0.254717	0.172414	0.068493	0.061856	0.000000	0.149533	0.009615	0.000000	0.072165	0.041667
0.272727	0.151515	0.008197	0.000000	0.108911	0.031579	0.010101	0.028846	0.217822	0.102564	0.186441	0.134615	0.026786	0.059406	0.010101	0.133333	0.054348	0.010000	0.000000	0.015625
0.279279	0.095238	0.009174	0.049505	0.045872	0.010417	0.000000	0.009346	0.230000	0.075269	0.152174	0.140351	0.000000	0.018519	0.017699	0.056075	0.047619	0.010000	0.010638	0.000000
