sample_index	mutation_index	cluster_index	var	depth
0	0	0	35	89
0	1	1	1	99
0	2	2	24	82
0	3	3	2	99
0	4	4	4	116
0	5	5	5	81
0	6	6	2	96
0	7	7	1	90
0	8	8	4	98
0	9	9	2	86
0	10	10	46	106
0	11	11	1	94
0	12	12	4	113
0	13	13	3	99
0	14	14	13	99
0	15	15	4	106
0	16	16	40	124
0	17	17	2	98
0	18	18	0	91
0	19	19	15	86
0	20	20	4	98
0	21	21	23	110
0	22	22	9	99
0	23	23	2	108
0	24	24	1	96
0	25	25	5	95
0	26	26	5	107
0	27	27	6	86
0	28	28	23	111
0	29	29	1	91
0	30	30	0	118
0	31	31	2	96
0	32	32	1	103
0	33	33	5	87
0	34	34	0	91
0	35	35	2	107
0	36	36	1	102
0	37	37	55	116
0	38	38	1	101
0	39	39	1	89
0	40	40	7	85
0	41	41	0	100
0	42	42	5	92
0	43	43	14	112
0	44	44	1	105
0	45	45	40	90
0	46	46	6	112
0	47	47	1	109
0	48	48	0	107
0	49	49	0	90
1	0	0	36	83
1	1	1	1	99
1	2	2	23	89
1	3	3	0	95
1	4	4	5	102
1	5	5	9	89
1	6	6	0	117
1	7	7	0	90
1	8	8	2	88
1	9	9	1	111
1	10	10	31	92
1	11	11	3	106
1	12	12	1	96
1	13	13	2	85
1	14	14	8	113
1	15	15	1	110
1	16	16	24	98
1	17	17	0	101
1	18	18	0	120
1	19	19	18	111
1	20	20	1	99
1	21	21	12	113
1	22	22	3	97
1	23	23	1	94
1	24	24	0	103
1	25	25	2	109
1	26	26	2	95
1	27	27	1	98
1	28	28	18	93
1	29	29	0	93
1	30	30	1	111
1	31	31	2	104
1	32	32	0	111
1	33	33	2	130
1	34	34	1	102
1	35	35	1	91
1	36	36	0	76
1	37	37	27	106
1	38	38	1	91
1	39	39	2	102
1	40	40	4	86
1	41	41	0	114
1	42	42	1	91
1	43	43	9	100
1	44	44	0	89
1	45	45	36	90
1	46	46	0	105
1	47	47	1	103
1	48	48	0	79
1	49	49	1	83
2	0	0	47	124
2	1	1	1	108
2	2	2	26	112
2	3	3	5	115
2	4	4	1	86
2	5	5	13	94
2	6	6	1	107
2	7	7	1	98
2	8	8	3	91
2	9	9	0	88
2	10	10	36	116
2	11	11	1	80
2	12	12	0	93
2	13	13	2	113
2	14	14	5	116
2	15	15	3	107
2	16	16	24	94
2	17	17	0	95
2	18	18	0	98
2	19	19	13	79
2	20	20	2	98
2	21	21	22	111
2	22	22	5	114
2	23	23	0	95
2	24	24	0	93
2	25	25	2	99
2	26	26	3	95
2	27	27	2	109
2	28	28	22	113
2	29	29	1	108
2	30	30	1	93
2	31	31	3	95
2	32	32	1	95
2	33	33	0	96
2	34	34	0	109
2	35	35	4	108
2	36	36	0	120
2	37	37	45	116
2	38	38	0	108
2	39	39	1	83
2	40	40	7	93
2	41	41	0	88
2	42	42	2	79
2	43	43	10	119
2	44	44	1	95
2	45	45	34	109
2	46	46	2	101
2	47	47	0	83
2	48	48	1	103
2	49	49	0	93
3	0	0	34	95
3	1	1	1	96
3	2	2	42	101
3	3	3	0	113
3	4	4	1	97
3	5	5	10	89
3	6	6	0	112
3	7	7	1	93
3	8	8	5	94
3	9	9	0	122
3	10	10	36	98
3	11	11	0	83
3	12	12	0	130
3	13	13	1	91
3	14	14	7	111
3	15	15	4	98
3	16	16	35	98
3	17	17	0	108
3	18	18	0	101
3	19	19	27	101
3	20	20	5	103
3	21	21	22	99
3	22	22	12	100
3	23	23	1	105
3	24	24	0	82
3	25	25	15	102
3	26	26	2	101
3	27	27	2	97
3	28	28	20	102
3	29	29	1	113
3	30	30	0	89
3	31	31	2	95
3	32	32	0	114
3	33	33	2	102
3	34	34	1	93
3	35	35	1	87
3	36	36	0	101
3	37	37	32	102
3	38	38	3	110
3	39	39	0	100
3	40	40	10	103
3	41	41	1	113
3	42	42	3	110
3	43	43	25	109
3	44	44	0	103
3	45	45	46	109
3	46	46	2	94
3	47	47	0	85
3	48	48	0	97
3	49	49	2	104
4	0	0	36	108
4	1	1	2	83
4	2	2	30	102
4	3	3	0	105
4	4	4	0	101
4	5	5	14	94
4	6	6	1	95
4	7	7	0	103
4	8	8	5	95
4	9	9	0	112
4	10	10	28	100
4	11	11	4	123
4	12	12	0	90
4	13	13	1	115
4	14	14	10	99
4	15	15	6	129
