sample_index	mutation_index	cluster_index	var	depth
0	0	0	42	110
0	1	1	2	94
0	2	2	1	106
0	3	3	1	80
0	4	4	22	83
0	5	5	1	100
0	6	6	0	107
0	7	7	0	98
0	8	8	1	85
0	9	9	39	111
0	10	10	6	107
0	11	11	1	107
0	12	12	25	106
0	13	13	5	84
0	14	14	1	103
0	15	15	0	114
0	16	16	0	100
0	17	17	3	89
0	18	18	1	94
0	19	19	1	98
0	20	20	0	120
0	21	21	1	117
0	22	22	0	106
0	23	23	0	116
0	24	24	1	90
0	25	25	1	106
0	26	26	4	111
0	27	27	0	105
0	28	28	2	103
0	29	29	0	102
0	30	30	2	94
0	31	31	35	107
0	32	32	0	82
0	33	33	2	90
0	34	34	1	106
0	35	35	0	94
0	36	36	0	94
0	37	37	1	105
0	38	38	0	110
0	39	39	1	113
0	40	40	0	93
0	41	41	1	103
0	42	42	0	111
0	43	43	1	100
0	44	44	1	122
0	45	45	1	95
0	46	46	1	92
0	47	47	0	87
0	48	48	3	96
0	49	49	0	92
0	50	50	18	106
0	51	51	0	89
0	52	52	13	97
0	53	53	0	112
0	54	54	0	90
0	55	55	2	99
0	56	56	13	91
0	57	57	5	96
0	58	58	0	102
0	59	59	4	107
0	60	60	0	107
0	61	61	2	87
0	62	62	0	95
0	63	63	1	108
0	64	64	0	109
0	65	65	3	106
0	66	66	0	92
0	67	67	7	109
0	68	68	0	82
0	69	69	0	99
0	70	70	0	97
0	71	71	0	81
0	72	72	7	90
0	73	73	1	86
0	74	74	1	90
0	75	75	1	79
0	76	76	5	110
0	77	77	2	119
0	78	78	40	114
0	79	79	1	90
0	80	80	3	89
0	81	81	6	120
0	82	82	0	88
0	83	83	3	108
0	84	84	0	96
0	85	85	2	105
0	86	86	12	109
0	87	87	1	88
0	88	88	0	94
0	89	89	1	93
0	90	90	1	90
0	91	91	0	95
0	92	92	2	98
0	93	93	2	108
0	94	94	0	94
0	95	95	1	85
0	96	96	0	103
0	97	97	1	100
0	98	98	0	108
0	99	99	0	87
1	0	0	43	108
1	1	1	0	98
1	2	2	0	92
1	3	3	3	105
1	4	4	42	106
1	5	5	1	101
1	6	6	0	98
1	7	7	0	89
1	8	8	0	93
1	9	9	37	83
1	10	10	8	95
1	11	11	0	81
1	12	12	31	99
1	13	13	5	100
1	14	14	1	110
1	15	15	0	119
1	16	16	0	86
1	17	17	2	88
1	18	18	0	98
1	19	19	2	113
1	20	20	0	111
1	21	21	7	99
1	22	22	0	102
1	23	23	0	96
1	24	24	1	107
1	25	25	1	90
1	26	26	2	112
1	27	27	0	103
1	28	28	0	119
1	29	29	2	108
1	30	30	0	109
1	31	31	39	89
1	32	32	4	106
1	33	33	4	106
1	34	34	0	110
1	35	35	0	98
1	36	36	0	103
1	37	37	0	110
1	38	38	0	104
1	39	39	1	92
1	40	40	1	115
1	41	41	4	110
1	42	42	0	108
1	43	43	1	90
1	44	44	0	103
1	45	45	0	96
1	46	46	0	102
1	47	47	0	99
1	48	48	4	110
1	49	49	0	87
1	50	50	34	94
1	51	51	1	92
1	52	52	14	111
1	53	53	3	115
1	54	54	0	102
1	55	55	8	108
1	56	56	32	115
1	57	57	5	88
1	58	58	0	111
1	59	59	1	103
1	60	60	2	84
1	61	61	6	88
1	62	62	0	107
1	63	63	0	98
1	64	64	0	93
1	65	65	1	112
1	66	66	0	104
1	67	67	10	82
1	68	68	1	106
1	69	69	0	116
1	70	70	0	98
1	71	71	1	104
1	72	72	2	101
1	73	73	2	101
1	74	74	0	91
1	75	75	3	89
1	76	76	1	96
1	77	77	3	108
1	78	78	32	99
1	79	79	4	102
1	80	80	2	112
1	81	81	3	107
1	82	82	1	100
1	83	83	6	101
1	84	84	2	99
1	85	85	3	101
1	86	86	23	106
1	87	87	3	95
1	88	88	2	77
1	89	89	0	108
1	90	90	0	94
1	91	91	2	110
1	92	92	1	123
1	93	93	0	91
1	94	94	0	106
1	95	95	1	106
1	96	96	2	89
1	97	97	0	96
1	98	98	1	103
1	99	99	0	123
2	0	0	38	98
2	1	1	4	95
2	2	2	0	110
2	3	3	6	96
2	4	4	35	96
2	5	5	1	105
2	6	6	0	103
2	7	7	1	88
2	8	8	0	113
2	9	9	33	97
2	10	10	6	120
2	11	11	2	90
2	12	12	29	86
2	13	13	4	108
2	14	14	0	87
2	15	15	0	115
2	16	16	6	89
2	17	17	3	104
2	18	18	0	113
2	19	19	1	114
2	20	20	0	92
2	21	21	4	90
2	22	22	1	120
2	23	23	2	86
2	24	24	0	95
2	25	25	6	110
2	26	26	1	82
2	27	27	3	104
2	28	28	1	96
2	29	29	1	97
2	30	30	2	93
2	31	31	39	90
2	32	32	2	100
2	33	33	1	107
2	34	34	0	107
2	35	35	1	104
2	36	36	0	79
2	37	37	1	98
2	38	38	0	91
2	39	39	0	93
2	40	40	0	100
2	41	41	3	86
2	42	42	0	124
2	43	43	3	114
2	44	44	0	95
2	45	45	1	96
2	46	46	0	107
2	47	47	0	112
2	48	48	5	105
2	49	49	0	116
2	50	50	36	98
2	51	51	0	97
2	52	52	16	95
2	53	53	0	98
2	54	54	0	91
2	55	55	3	111
