sample_index	mutation_index	cluster_index	var	depth
0	0	0	38	110
0	1	1	2	92
0	2	2	0	110
0	3	3	1	96
0	4	4	1	90
0	5	5	0	93
0	6	6	1	97
0	7	7	0	97
0	8	8	0	100
0	9	9	0	113
0	10	10	1	99
0	11	11	0	103
0	12	12	0	104
0	13	13	3	116
0	14	14	1	92
0	15	15	0	100
0	16	16	2	91
0	17	17	0	101
0	18	18	5	119
0	19	19	0	113
0	20	20	15	98
0	21	21	1	102
0	22	22	0	82
0	23	23	3	106
0	24	24	2	90
0	25	25	0	94
0	26	26	0	83
0	27	27	0	96
0	28	28	1	103
0	29	29	0	116
0	30	30	3	104
0	31	31	0	112
0	32	32	0	96
0	33	33	1	95
0	34	34	6	93
0	35	35	4	99
0	36	36	0	102
0	37	37	20	118
0	38	38	0	99
0	39	39	0	88
0	40	40	2	100
0	41	41	0	90
0	42	42	3	111
0	43	43	1	109
0	44	44	1	104
0	45	45	1	116
0	46	46	0	113
0	47	47	6	94
0	48	48	0	113
0	49	49	0	95
0	50	50	0	117
0	51	51	1	88
0	52	52	0	104
0	53	53	12	103
0	54	54	10	97
0	55	55	9	112
0	56	56	7	100
0	57	57	9	113
0	58	58	17	89
0	59	59	2	120
0	60	60	4	100
0	61	61	0	107
0	62	62	0	95
0	63	63	1	96
0	64	64	0	94
0	65	65	0	103
0	66	66	0	110
0	67	67	5	88
0	68	68	1	95
0	69	69	2	90
0	70	70	4	110
0	71	71	1	106
0	72	72	1	94
0	73	73	2	99
0	74	74	1	94
0	75	75	5	100
0	76	76	0	89
0	77	77	0	97
0	78	78	0	88
0	79	79	2	88
0	80	80	9	107
0	81	81	0	105
0	82	82	1	81
0	83	83	0	98
0	84	84	10	115
0	85	85	0	103
0	86	86	1	95
0	87	87	5	88
0	88	88	3	93
0	89	89	0	111
0	90	90	0	95
0	91	91	4	94
0	92	92	1	90
0	93	93	0	112
0	94	94	1	98
0	95	95	1	99
0	96	96	3	93
0	97	97	1	102
0	98	98	0	103
0	99	99	0	100
1	0	0	35	109
1	1	1	0	80
1	2	2	2	92
1	3	3	3	109
1	4	4	1	88
1	5	5	3	106
1	6	6	1	106
1	7	7	0	113
1	8	8	0	94
1	9	9	0	78
1	10	10	2	92
1	11	11	0	101
1	12	12	0	94
1	13	13	3	105
1	14	14	0	97
1	15	15	0	97
1	16	16	0	97
1	17	17	2	108
1	18	18	3	113
1	19	19	0	99
