sample_index	mutation_index	cluster_index	var	depth
0	0	0	33	107
0	1	1	3	108
0	2	2	0	110
0	3	3	0	88
0	4	4	1	86
0	5	5	1	91
0	6	6	0	107
0	7	7	0	111
0	8	8	14	93
0	9	9	0	100
0	10	10	3	110
0	11	11	1	108
0	12	12	0	89
0	13	13	3	87
0	14	14	0	102
0	15	15	0	96
0	16	16	14	105
0	17	17	2	110
0	18	18	4	86
0	19	19	0	104
0	20	20	0	95
0	21	21	22	103
0	22	22	0	83
0	23	23	1	97
0	24	24	0	102
0	25	25	4	101
0	26	26	3	88
0	27	27	0	92
0	28	28	3	93
0	29	29	5	111
0	30	30	0	99
0	31	31	36	99
0	32	32	0	110
0	33	33	0	91
0	34	34	3	89
0	35	35	4	83
0	36	36	4	84
0	37	37	24	81
0	38	38	0	122
0	39	39	19	91
0	40	40	9	95
0	41	41	3	110
0	42	42	1	108
0	43	43	0	95
0	44	44	16	105
0	45	45	0	110
0	46	46	5	103
0	47	47	1	111
0	48	48	1	98
0	49	49	2	128
1	0	0	47	99
1	1	1	4	106
1	2	2	2	89
1	3	3	0	109
1	4	4	3	102
1	5	5	4	91
1	6	6	0	96
1	7	7	3	94
1	8	8	22	98
1	9	9	1	93
1	10	10	1	110
1	11	11	1	86
1	12	12	0	93
1	13	13	1	95
1	14	14	0	102
1	15	15	3	91
1	16	16	24	107
1	17	17	7	94
1	18	18	4	101
1	19	19	1	97
1	20	20	0	117
1	21	21	40	114
1	22	22	1	116
1	23	23	3	96
1	24	24	3	103
1	25	25	1	99
1	26	26	0	87
1	27	27	0	94
1	28	28	10	97
1	29	29	1	88
1	30	30	1	111
1	31	31	26	85
1	32	32	3	96
1	33	33	2	111
1	34	34	0	90
1	35	35	0	98
1	36	36	10	104
1	37	37	38	102
1	38	38	1	100
1	39	39	30	102
1	40	40	15	106
1	41	41	2	99
1	42	42	4	100
1	43	43	0	93
1	44	44	23	92
1	45	45	0	105
1	46	46	10	103
1	47	47	1	101
1	48	48	0	94
1	49	49	0	91
2	0	0	46	99
2	1	1	5	100
2	2	2	0	111
2	3	3	3	99
2	4	4	3	115
2	5	5	1	93
2	6	6	0	102
2	7	7	1	76
2	8	8	14	106
2	9	9	0	94
2	10	10	1	104
2	11	11	0	84
2	12	12	1	96
2	13	13	8	91
2	14	14	6	81
2	15	15	0	99
2	16	16	11	88
2	17	17	8	89
2	18	18	2	102
2	19	19	0	100
2	20	20	3	103
2	21	21	26	112
2	22	22	0	105
2	23	23	0	89
2	24	24	0	79
2	25	25	1	82
2	26	26	0	107
2	27	27	0	96
2	28	28	3	114
2	29	29	1	110
2	30	30	3	85
2	31	31	26	101
2	32	32	3	102
2	33	33	0	100
2	34	34	6	102
2	35	35	0	88
2	36	36	8	100
2	37	37	38	105
2	38	38	2	88
2	39	39	28	105
2	40	40	11	105
2	41	41	4	97
2	42	42	2	118
2	43	43	0	74
2	44	44	19	95
2	45	45	1	100
2	46	46	6	106
2	47	47	0	111
2	48	48	0	95
2	49	49	0	104
3	0	0	33	86
3	1	1	2	101
3	2	2	0	110
3	3	3	0	111
3	4	4	4	93
3	5	5	0	106
3	6	6	0	96
3	7	7	2	91
3	8	8	14	73
3	9	9	1	94
3	10	10	0	93
3	11	11	1	98
3	12	12	2	101
3	13	13	5	122
3	14	14	2	111
3	15	15	3	105
3	16	16	15	93
3	17	17	12	111
3	18	18	6	106
3	19	19	2	119
3	20	20	0	116
3	21	21	27	86
3	22	22	0	106
3	23	23	1	119
3	24	24	0	94
3	25	25	0	102
3	26	26	1	92
3	27	27	0	107
3	28	28	5	113
3	29	29	4	121
3	30	30	3	90
3	31	31	40	119
3	32	32	8	100
3	33	33	0	103
3	34	34	2	105
3	35	35	2	86
3	36	36	6	107
3	37	37	35	97
3	38	38	0	85
3	39	39	20	105
3	40	40	15	78
3	41	41	3	92
3	42	42	0	96
3	43	43	1	92
3	44	44	20	83
3	45	45	0	104
3	46	46	6	94
3	47	47	0	98
3	48	48	0	103
3	49	49	0	100
4	0	0	38	103
4	1	1	1	99
4	2	2	0	101
4	3	3	0	82
4	4	4	0	127
4	5	5	0	105
4	6	6	1	95
4	7	7	1	87
4	8	8	22	83
4	9	9	0	93
4	10	10	1	110
4	11	11	0	102
4	12	12	1	99
4	13	13	1	99
