31	10	0	9	5	0	11	2	0	0	24	0	5	0	3	3	5	2	0	0	2	0	2	5	6	6	0	23	7	1	0	0	4	4	8	0	0	2	0	0	31	0	0	17	0	2	0	0	1	0
39	6	2	7	0	0	10	3	1	0	16	0	3	3	1	7	1	8	1	4	8	0	5	2	2	11	0	26	0	0	0	4	0	0	0	3	1	0	1	0	34	1	0	15	1	3	0	2	1	2
37	4	0	16	2	0	8	6	0	4	23	2	5	1	2	10	0	11	0	0	3	0	1	5	3	17	0	30	1	0	0	0	7	1	2	3	0	4	1	1	34	1	0	23	6	0	1	1	0	0
22	6	1	8	5	0	10	2	4	0	9	0	4	0	3	5	1	10	0	0	4	0	0	5	3	9	0	29	1	1	0	0	2	0	6	0	1	1	0	2	24	0	1	12	2	3	0	1	1	0
57	6	2	9	1	1	8	9	2	0	24	0	10	1	8	11	3	1	2	0	1	1	1	3	2	10	0	40	1	3	0	2	3	5	4	0	0	0	0	2	26	1	0	17	5	3	0	3	1	0
23	7	1	3	1	0	5	3	0	1	19	1	2	0	3	8	0	3	0	0	1	1	1	3	6	13	0	17	1	0	0	2	1	0	1	0	1	0	0	0	22	0	2	14	1	4	0	0	1	0
25	2	3	10	2	2	7	6	0	2	9	0	1	0	0	8	0	6	0	3	1	4	2	2	4	12	1	18	0	0	1	1	2	2	2	0	0	2	0	1	19	0	0	12	2	0	1	1	0	1
42	8	1	12	0	0	5	3	4	1	24	0	6	2	2	7	0	11	0	1	5	1	2	3	8	14	0	40	3	0	1	6	4	1	1	7	0	3	0	1	40	1	1	20	4	1	0	0	2	5
25	4	1	4	2	1	13	4	1	3	15	3	1	2	1	6	2	4	2	1	2	1	0	1	3	5	1	21	1	0	0	3	2	0	1	1	2	0	0	1	28	0	0	11	2	0	2	0	0	1
57	13	0	8	5	0	15	2	2	0	15	1	7	2	3	8	3	5	8	1	0	1	0	6	13	11	1	42	1	0	0	0	5	2	2	1	2	2	2	2	37	2	0	13	1	2	2	0	0	1
