sample_index	mutation_index	cluster_index	var	depth
0	0	0	41	100
0	1	1	1	110
0	2	2	6	106
0	3	3	6	95
0	4	4	9	87
0	5	5	8	85
0	6	6	1	111
0	7	7	1	99
0	8	8	2	120
0	9	9	1	94
0	10	10	4	88
0	11	11	5	92
0	12	12	2	95
0	13	13	0	98
0	14	14	0	94
0	15	15	27	108
0	16	16	4	104
0	17	17	2	83
0	18	18	2	117
0	19	19	0	99
0	20	20	1	94
0	21	21	6	105
0	22	22	1	102
0	23	23	0	94
0	24	24	14	104
0	25	25	0	98
0	26	26	17	107
0	27	27	4	115
0	28	28	1	85
0	29	29	0	108
0	30	30	0	91
0	31	31	13	101
0	32	32	0	78
0	33	33	9	98
0	34	34	2	103
0	35	35	0	109
0	36	36	2	95
0	37	37	1	86
0	38	38	2	101
0	39	39	48	98
0	40	40	38	94
0	41	41	1	119
0	42	42	12	95
0	43	43	2	85
0	44	44	2	107
0	45	45	0	98
0	46	46	18	98
0	47	47	1	90
0	48	48	1	85
0	49	49	0	94
1	0	0	33	112
1	1	1	0	99
1	2	2	5	93
1	3	3	4	101
1	4	4	11	96
1	5	5	6	116
1	6	6	2	106
1	7	7	0	93
1	8	8	6	120
1	9	9	0	95
1	10	10	1	106
1	11	11	2	92
1	12	12	1	94
1	13	13	0	110
1	14	14	0	93
1	15	15	12	107
1	16	16	9	90
1	17	17	2	86
1	18	18	0	99
1	19	19	1	81
1	20	20	0	115
1	21	21	5	104
1	22	22	0	116
1	23	23	0	107
1	24	24	10	89
1	25	25	0	77
1	26	26	12	99
1	27	27	1	108
1	28	28	2	100
1	29	29	0	116
1	30	30	0	109
1	31	31	9	115
1	32	32	1	94
1	33	33	1	89
1	34	34	0	95
1	35	35	0	98
1	36	36	0	92
1	37	37	2	98
1	38	38	2	120
1	39	39	26	98
1	40	40	32	100
1	41	41	0	120
1	42	42	3	96
1	43	43	2	84
1	44	44	3	121
1	45	45	0	95
1	46	46	13	99
1	47	47	0	102
1	48	48	0	96
1	49	49	0	118
2	0	0	46	106
2	1	1	0	105
2	2	2	5	96
2	3	3	11	92
2	4	4	15	92
2	5	5	5	95
2	6	6	3	96
2	7	7	1	94
2	8	8	6	107
2	9	9	0	99
2	10	10	0	105
2	11	11	0	93
2	12	12	2	104
2	13	13	0	108
2	14	14	0	98
2	15	15	15	91
2	16	16	10	106
2	17	17	0	98
2	18	18	0	115
2	19	19	3	88
2	20	20	0	98
2	21	21	2	107
2	22	22	0	102
2	23	23	1	110
2	24	24	10	81
2	25	25	0	114
2	26	26	11	92
2	27	27	1	102
2	28	28	0	107
2	29	29	0	95
2	30	30	0	102
2	31	31	7	104
2	32	32	0	97
2	33	33	3	94
2	34	34	0	101
2	35	35	0	112
2	36	36	2	95
2	37	37	0	104
2	38	38	1	97
2	39	39	34	90
2	40	40	45	98
2	41	41	3	111
2	42	42	2	87
2	43	43	2	88
2	44	44	0	97
2	45	45	4	93
2	46	46	17	101
2	47	47	0	105
2	48	48	0	85
2	49	49	0	85
3	0	0	32	99
3	1	1	0	105
3	2	2	13	91
3	3	3	7	95
3	4	4	13	101
3	5	5	6	94
3	6	6	0	88
3	7	7	3	99
3	8	8	1	98
3	9	9	0	87
3	10	10	0	94
3	11	11	2	89
3	12	12	0	115
3	13	13	0	94
3	14	14	2	106
3	15	15	12	89
3	16	16	2	97
3	17	17	0	104
3	18	18	0	93
3	19	19	0	101
3	20	20	0	88
3	21	21	2	100
3	22	22	5	95
3	23	23	1	101
3	24	24	11	87
3	25	25	3	110
3	26	26	9	105
3	27	27	0	103
3	28	28	0	102
3	29	29	0	97
3	30	30	2	87
3	31	31	6	91
3	32	32	0	97
3	33	33	3	94
3	34	34	2	107
3	35	35	2	110
3	36	36	0	100
3	37	37	1	101
3	38	38	3	89
3	39	39	18	89
3	40	40	29	79
3	41	41	0	90
3	42	42	3	101
3	43	43	1	104
3	44	44	1	95
3	45	45	1	96
3	46	46	18	112
3	47	47	0	104
3	48	48	0	88
3	49	49	0	102
4	0	0	26	93
4	1	1	0	118
4	2	2	8	88
4	3	3	2	89
4	4	4	6	89
4	5	5	6	103
4	6	6	2	105
4	7	7	0	104
4	8	8	6	102
4	9	9	2	103
4	10	10	3	128
4	11	11	0	82
4	12	12	1	112
4	13	13	0	111
4	14	14	0	84
4	15	15	13	109
4	16	16	8	87
4	17	17	0	108
4	18	18	0	105
4	19	19	0	82
4	20	20	1	100
4	21	21	0	102
4	22	22	1	99
4	23	23	1	131
4	24	24	2	99
4	25	25	0	109
4	26	26	9	102
4	27	27	0	99
4	28	28	0	104
4	29	29	0	91
4	30	30	1	105
4	31	31	2	89
4	32	32	0	108
4	33	33	3	102
4	34	34	0	89
4	35	35	0	94
4	36	36	0	88
4	37	37	0	93
4	38	38	3	108
4	39	39	24	108
4	40	40	23	90
4	41	41	2	118
4	42	42	6	106
4	43	43	3	104
4	44	44	0	91
4	45	45	3	93
4	46	46	12	95
4	47	47	1	102
4	48	48	2	101
4	49	49	0	108
5	0	0	44	115
5	1	1	0	113
5	2	2	5	85
5	3	3	3	95
5	4	4	11	96
5	5	5	11	111
5	6	6	2	116
5	7	7	2	88
5	8	8	3	101
