sample_index	mutation_index	cluster_index	var	depth
0	0	0	30	84
0	1	1	2	102
0	2	2	2	96
0	3	3	0	92
0	4	4	1	114
0	5	5	22	111
0	6	6	17	103
0	7	7	5	108
0	8	8	1	90
0	9	9	9	126
0	10	10	0	108
0	11	11	16	96
0	12	12	0	101
0	13	13	1	104
0	14	14	0	104
0	15	15	25	96
0	16	16	4	98
0	17	17	2	116
0	18	18	0	88
0	19	19	22	117
0	20	20	7	98
0	21	21	0	107
0	22	22	0	110
0	23	23	2	96
0	24	24	6	91
0	25	25	0	101
0	26	26	2	103
0	27	27	2	95
0	28	28	11	91
0	29	29	2	115
0	30	30	1	101
0	31	31	2	110
0	32	32	0	99
0	33	33	0	111
0	34	34	0	87
0	35	35	0	106
0	36	36	1	95
0	37	37	3	106
0	38	38	3	90
0	39	39	15	115
0	40	40	0	76
0	41	41	0	101
0	42	42	2	106
0	43	43	0	108
0	44	44	1	93
0	45	45	0	103
0	46	46	41	98
0	47	47	0	122
0	48	48	3	91
0	49	49	0	104
0	50	50	0	92
0	51	51	0	98
0	52	52	0	107
0	53	53	0	84
0	54	54	6	117
0	55	55	12	98
0	56	56	0	98
0	57	57	0	90
0	58	58	0	99
0	59	59	5	109
0	60	60	1	93
0	61	61	0	93
0	62	62	0	92
0	63	63	0	110
0	64	64	0	108
0	65	65	0	84
0	66	66	29	123
0	67	67	29	101
0	68	68	1	118
0	69	69	0	90
0	70	70	0	100
0	71	71	1	98
0	72	72	3	108
0	73	73	0	85
0	74	74	3	84
0	75	75	21	96
0	76	76	0	99
0	77	77	0	95
0	78	78	6	99
0	79	79	0	104
0	80	80	0	100
0	81	81	0	98
0	82	82	2	73
0	83	83	0	88
0	84	84	0	96
0	85	85	1	101
0	86	86	7	72
0	87	87	6	94
0	88	88	0	109
0	89	89	0	91
0	90	90	2	101
0	91	91	0	123
0	92	92	42	130
0	93	93	4	100
0	94	94	1	100
0	95	95	8	96
0	96	96	0	126
0	97	97	0	99
0	98	98	0	106
0	99	99	1	104
1	0	0	23	88
1	1	1	0	105
1	2	2	1	104
1	3	3	1	93
1	4	4	0	101
1	5	5	17	107
1	6	6	17	98
1	7	7	6	73
1	8	8	0	97
1	9	9	13	114
1	10	10	5	110
1	11	11	19	89
1	12	12	0	101
1	13	13	0	105
1	14	14	0	105
1	15	15	30	92
1	16	16	11	112
1	17	17	1	91
1	18	18	0	93
1	19	19	25	92
1	20	20	15	115
1	21	21	1	102
1	22	22	0	102
1	23	23	0	115
1	24	24	10	90
1	25	25	0	94
1	26	26	0	95
1	27	27	1	88
1	28	28	14	97
1	29	29	0	82
1	30	30	0	83
1	31	31	3	98
1	32	32	5	89
1	33	33	1	79
1	34	34	0	102
1	35	35	0	94
1	36	36	0	93
1	37	37	4	98
1	38	38	7	109
1	39	39	9	103
1	40	40	1	97
1	41	41	0	103
1	42	42	0	88
1	43	43	0	102
1	44	44	0	92
1	45	45	3	100
1	46	46	29	82
1	47	47	3	102
1	48	48	4	100
1	49	49	1	112
1	50	50	0	90
1	51	51	0	96
1	52	52	0	106
1	53	53	1	95
1	54	54	5	88
1	55	55	12	88
1	56	56	0	108
1	57	57	0	112
1	58	58	0	103
1	59	59	3	79
1	60	60	1	121
1	61	61	0	93
1	62	62	0	108
1	63	63	0	70
1	64	64	3	93
1	65	65	0	96
1	66	66	14	103
1	67	67	33	101
1	68	68	0	95
1	69	69	1	98
1	70	70	0	100
1	71	71	2	110
1	72	72	2	93
1	73	73	3	96
1	74	74	1	95
1	75	75	17	92
1	76	76	0	89
1	77	77	0	108
1	78	78	11	99
1	79	79	1	82
1	80	80	0	109
1	81	81	0	83
1	82	82	3	93
1	83	83	4	103
1	84	84	0	78
1	85	85	1	118
1	86	86	9	99
1	87	87	7	86
1	88	88	0	109
1	89	89	2	95
1	90	90	0	94
1	91	91	3	113
1	92	92	36	97
1	93	93	0	101
1	94	94	0	77
1	95	95	3	95
1	96	96	1	106
1	97	97	2	91
1	98	98	0	86
1	99	99	0	106
2	0	0	39	99
2	1	1	1	94
2	2	2	4	115
2	3	3	0	96
2	4	4	2	87
2	5	5	24	106
2	6	6	19	82
2	7	7	8	102
2	8	8	0	105
2	9	9	10	117
2	10	10	1	89
2	11	11	35	103
2	12	12	0	108
2	13	13	1	90
2	14	14	0	111
2	15	15	46	103
2	16	16	15	82
2	17	17	0	108
2	18	18	1	103
2	19	19	29	106
2	20	20	13	90
2	21	21	0	81
2	22	22	2	112
2	23	23	0	130
2	24	24	16	106
2	25	25	1	107
2	26	26	2	100
2	27	27	1	93
2	28	28	20	99
2	29	29	0	107
2	30	30	0	85
2	31	31	0	117
2	32	32	5	102
2	33	33	0	83
2	34	34	1	90
2	35	35	0	91
2	36	36	3	116
2	37	37	3	85
2	38	38	4	90
2	39	39	5	103
