sample_index	mutation_index	cluster_index	var	depth
0	0	0	29	73
0	1	1	53	104
0	2	2	3	112
0	3	3	7	117
0	4	4	5	101
0	5	5	7	110
0	6	6	5	86
0	7	7	1	92
0	8	8	30	107
0	9	9	10	95
0	10	10	45	93
0	11	11	7	109
0	12	12	50	107
0	13	13	27	101
0	14	14	34	89
0	15	15	1	100
0	16	16	16	96
0	17	17	1	103
0	18	18	1	86
0	19	19	3	82
1	0	0	43	95
1	1	1	23	96
1	2	2	2	106
1	3	3	2	104
1	4	4	0	96
1	5	5	5	102
1	6	6	7	117
1	7	7	7	101
1	8	8	7	90
1	9	9	6	111
1	10	10	27	97
1	11	11	3	92
1	12	12	28	97
1	13	13	11	108
1	14	14	33	106
1	15	15	6	111
1	16	16	7	100
1	17	17	6	117
1	18	18	1	94
1	19	19	2	103
2	0	0	40	97
2	1	1	23	84
2	2	2	0	101
2	3	3	0	106
2	4	4	3	86
2	5	5	6	98
2	6	6	9	86
2	7	7	2	116
2	8	8	12	75
2	9	9	8	102
2	10	10	37	102
2	11	11	4	104
2	12	12	26	112
2	13	13	28	111
2	14	14	33	102
2	15	15	0	94
2	16	16	12	91
2	17	17	3	110
2	18	18	1	101
2	19	19	1	107
3	0	0	40	90
3	1	1	39	103
3	2	2	0	119
3	3	3	6	110
3	4	4	0	101
3	5	5	10	103
3	6	6	15	90
3	7	7	6	106
3	8	8	19	102
3	9	9	24	110
3	10	10	38	98
3	11	11	15	115
3	12	12	39	99
3	13	13	33	107
3	14	14	35	93
3	15	15	11	107
3	16	16	26	113
3	17	17	1	97
3	18	18	6	100
3	19	19	0	120
4	0	0	50	101
4	1	1	14	85
4	2	2	1	92
4	3	3	5	110
4	4	4	1	98
4	5	5	4	95
4	6	6	7	94
4	7	7	3	98
4	8	8	17	97
4	9	9	9	99
4	10	10	29	87
4	11	11	4	104
4	12	12	23	101
4	13	13	15	103
4	14	14	43	103
4	15	15	8	97
4	16	16	12	91
4	17	17	4	103
4	18	18	0	115
4	19	19	1	86
5	0	0	32	101
5	1	1	24	81
5	2	2	2	107
5	3	3	3	110
5	4	4	1	96
5	5	5	3	91
5	6	6	9	98
5	7	7	1	122
5	8	8	19	96
5	9	9	7	108
5	10	10	25	98
5	11	11	1	88
5	12	12	28	95
5	13	13	12	107
5	14	14	24	103
5	15	15	0	114
5	16	16	9	89
5	17	17	3	94
5	18	18	1	96
5	19	19	2	97
6	0	0	38	106
6	1	1	16	87
6	2	2	1	93
6	3	3	1	94
6	4	4	4	123
6	5	5	4	96
6	6	6	6	111
6	7	7	5	114
6	8	8	20	94
6	9	9	14	94
6	10	10	28	80
6	11	11	4	88
6	12	12	25	105
6	13	13	25	99
6	14	14	30	108
6	15	15	0	96
6	16	16	15	104
6	17	17	2	104
6	18	18	2	99
6	19	19	0	89
7	0	0	25	90
7	1	1	19	105
7	2	2	6	114
7	3	3	5	110
7	4	4	0	94
7	5	5	4	103
7	6	6	5	106
7	7	7	2	99
7	8	8	11	101
7	9	9	9	107
7	10	10	25	102
7	11	11	2	88
7	12	12	25	108
7	13	13	11	104
7	14	14	27	87
7	15	15	1	95
7	16	16	6	86
7	17	17	2	95
7	18	18	0	98
7	19	19	2	104
8	0	0	27	101
8	1	1	29	104
8	2	2	0	105
8	3	3	0	91
8	4	4	1	84
8	5	5	0	97
8	6	6	3	114
8	7	7	3	97
8	8	8	12	97
8	9	9	4	81
8	10	10	31	106
8	11	11	3	99
8	12	12	25	103
8	13	13	13	98
8	14	14	33	100
8	15	15	1	104
8	16	16	6	103
8	17	17	6	110
8	18	18	0	103
8	19	19	0	97
9	0	0	27	79
9	1	1	22	119
9	2	2	0	100
9	3	3	9	92
9	4	4	1	121
9	5	5	10	103
9	6	6	9	89
9	7	7	2	97
9	8	8	10	95
9	9	9	10	89
9	10	10	30	113
9	11	11	8	106
9	12	12	27	117
9	13	13	9	97
9	14	14	24	82
9	15	15	6	101
9	16	16	19	105
9	17	17	4	100
9	18	18	8	97
9	19	19	0	94
