sample_index	mutation_index	cluster_index	var	depth
0	0	0	38	127
0	1	1	2	107
0	2	2	2	90
0	3	3	4	103
0	4	4	1	101
0	5	5	1	80
0	6	6	1	101
0	7	7	36	97
0	8	8	30	108
0	9	9	3	108
0	10	10	0	112
0	11	11	2	98
0	12	12	1	102
0	13	13	1	111
0	14	14	2	110
0	15	15	0	89
0	16	16	21	85
0	17	17	1	110
0	18	18	0	91
0	19	19	0	103
0	20	20	0	81
0	21	21	1	88
0	22	22	0	119
0	23	23	0	80
0	24	24	1	111
0	25	25	0	105
0	26	26	0	99
0	27	27	7	93
0	28	28	0	108
0	29	29	6	88
0	30	30	1	118
0	31	31	13	94
0	32	32	9	104
0	33	33	5	102
0	34	34	0	93
0	35	35	0	99
0	36	36	1	100
0	37	37	9	94
0	38	38	6	93
0	39	39	1	110
0	40	40	0	84
0	41	41	0	85
0	42	42	0	102
0	43	43	0	92
0	44	44	21	90
0	45	45	2	89
0	46	46	0	99
0	47	47	8	91
0	48	48	0	113
0	49	49	0	81
0	50	50	0	85
0	51	51	4	89
0	52	52	0	94
0	53	53	0	114
0	54	54	0	98
0	55	55	3	91
0	56	56	0	96
0	57	57	1	91
0	58	58	1	91
0	59	59	0	96
0	60	60	0	86
0	61	61	0	100
0	62	62	2	107
0	63	63	1	124
0	64	64	18	94
0	65	65	5	99
0	66	66	0	101
0	67	67	6	116
0	68	68	2	91
0	69	69	0	112
0	70	70	2	98
0	71	71	0	116
0	72	72	0	94
0	73	73	0	106
0	74	74	0	102
0	75	75	0	98
0	76	76	7	96
0	77	77	1	98
0	78	78	2	106
0	79	79	1	94
0	80	80	2	107
0	81	81	1	93
0	82	82	0	114
0	83	83	0	95
0	84	84	0	92
0	85	85	1	98
0	86	86	26	98
0	87	87	1	108
0	88	88	0	110
0	89	89	6	102
0	90	90	30	122
0	91	91	7	90
0	92	92	0	118
0	93	93	1	93
0	94	94	11	105
0	95	95	1	98
0	96	96	1	88
0	97	97	0	96
0	98	98	0	91
0	99	99	0	98
1	0	0	41	87
1	1	1	3	106
1	2	2	0	96
1	3	3	4	99
1	4	4	0	98
1	5	5	2	94
1	6	6	1	117
1	7	7	38	101
1	8	8	27	92
1	9	9	8	94
1	10	10	1	99
1	11	11	2	102
1	12	12	0	106
1	13	13	3	97
1	14	14	0	100
1	15	15	0	106
1	16	16	30	82
1	17	17	0	117
1	18	18	0	96
1	19	19	0	116
1	20	20	2	117
1	21	21	0	107
1	22	22	0	108
1	23	23	1	94
1	24	24	2	95
1	25	25	0	83
1	26	26	0	117
1	27	27	8	102
1	28	28	0	94
1	29	29	9	112
1	30	30	4	106
1	31	31	6	93
1	32	32	11	95
1	33	33	2	94
1	34	34	1	98
1	35	35	1	92
1	36	36	1	112
1	37	37	18	107
1	38	38	7	110
1	39	39	1	99
1	40	40	0	104
1	41	41	0	96
1	42	42	1	92
1	43	43	0	86
1	44	44	22	94
1	45	45	2	86
1	46	46	1	103
1	47	47	7	90
1	48	48	0	103
1	49	49	1	82
1	50	50	2	108
1	51	51	4	100
1	52	52	0	110
1	53	53	3	97
1	54	54	0	102
1	55	55	5	118
1	56	56	0	82
1	57	57	0	97
1	58	58	0	104
1	59	59	2	92
1	60	60	4	91
1	61	61	2	92
1	62	62	3	110
1	63	63	0	114
1	64	64	35	117
1	65	65	6	113
1	66	66	0	99
1	67	67	5	107
1	68	68	0	80
1	69	69	0	78
1	70	70	0	106
1	71	71	0	88
1	72	72	0	112
1	73	73	1	93
1	74	74	1	69
1	75	75	4	103
1	76	76	9	83
1	77	77	2	126
1	78	78	5	96
1	79	79	0	84
1	80	80	1	91
1	81	81	0	108
1	82	82	4	108
1	83	83	2	104
1	84	84	0	74
