sample_index	mutation_index	cluster_index	var	depth
0	0	0	31	112
0	1	1	0	100
0	2	2	0	100
0	3	3	0	99
0	4	4	2	105
0	5	5	3	99
0	6	6	0	96
0	7	7	0	107
0	8	8	1	110
0	9	9	12	85
0	10	10	17	99
0	11	11	2	107
0	12	12	0	100
0	13	13	0	100
0	14	14	0	106
0	15	15	1	101
0	16	16	0	108
0	17	17	2	92
0	18	18	0	90
0	19	19	5	91
0	20	20	1	103
0	21	21	9	110
0	22	22	0	115
0	23	23	0	91
0	24	24	0	107
0	25	25	7	109
0	26	26	1	114
0	27	27	0	94
0	28	28	7	86
0	29	29	1	120
0	30	30	1	96
0	31	31	2	103
0	32	32	3	113
0	33	33	0	107
0	34	34	1	91
0	35	35	27	112
0	36	36	0	103
0	37	37	0	117
0	38	38	1	96
0	39	39	0	98
0	40	40	0	81
0	41	41	4	100
0	42	42	0	83
0	43	43	0	108
0	44	44	1	92
0	45	45	3	90
0	46	46	2	79
0	47	47	0	91
0	48	48	4	104
0	49	49	2	102
0	50	50	0	87
0	51	51	1	101
0	52	52	6	105
0	53	53	1	95
0	54	54	1	116
0	55	55	2	91
0	56	56	3	105
0	57	57	2	100
0	58	58	0	110
0	59	59	0	107
0	60	60	2	115
0	61	61	0	88
0	62	62	0	111
0	63	63	24	91
0	64	64	0	115
0	65	65	3	87
0	66	66	0	80
0	67	67	3	89
0	68	68	0	103
0	69	69	5	102
0	70	70	7	99
0	71	71	3	109
0	72	72	0	105
0	73	73	0	111
0	74	74	2	96
0	75	75	0	99
0	76	76	0	102
0	77	77	1	108
0	78	78	0	119
0	79	79	0	97
0	80	80	4	109
0	81	81	0	116
0	82	82	0	84
0	83	83	1	97
0	84	84	6	98
0	85	85	4	86
0	86	86	1	92
0	87	87	22	96
0	88	88	6	86
0	89	89	0	97
0	90	90	0	85
0	91	91	2	97
0	92	92	1	89
0	93	93	1	93
0	94	94	0	102
0	95	95	0	99
0	96	96	0	109
0	97	97	0	111
0	98	98	2	96
0	99	99	1	118
1	0	0	54	130
1	1	1	2	101
1	2	2	3	109
1	3	3	0	80
1	4	4	1	104
1	5	5	1	106
1	6	6	0	99
1	7	7	1	124
1	8	8	0	85
1	9	9	15	93
1	10	10	29	98
1	11	11	6	104
1	12	12	1	126
1	13	13	1	100
1	14	14	0	104
1	15	15	1	88
1	16	16	0	105
1	17	17	1	107
1	18	18	1	90
1	19	19	18	103
1	20	20	0	100
1	21	21	18	103
1	22	22	1	99
1	23	23	0	94
1	24	24	0	100
1	25	25	3	95
1	26	26	0	106
1	27	27	0	111
1	28	28	2	95
1	29	29	0	90
1	30	30	0	119
1	31	31	2	101
1	32	32	3	104
1	33	33	1	109
1	34	34	1	105
1	35	35	20	84
1	36	36	0	87
1	37	37	0	127
1	38	38	0	117
1	39	39	1	88
1	40	40	3	110
1	41	41	9	87
1	42	42	0	108
1	43	43	0	118
1	44	44	2	97
1	45	45	2	103
1	46	46	6	110
1	47	47	0	104
1	48	48	1	104
1	49	49	3	96
1	50	50	2	83
1	51	51	2	84
1	52	52	7	94
1	53	53	3	89
1	54	54	0	99
1	55	55	3	83
1	56	56	0	101
1	57	57	1	94
1	58	58	3	109
1	59	59	0	114
1	60	60	3	104
1	61	61	0	98
1	62	62	4	95
1	63	63	34	108
1	64	64	1	96
1	65	65	5	92
1	66	66	3	110
1	67	67	8	98
1	68	68	0	115
1	69	69	3	98
1	70	70	5	96
1	71	71	7	90
1	72	72	0	93
1	73	73	0	100
1	74	74	5	88
1	75	75	1	98
1	76	76	1	104
1	77	77	1	110
1	78	78	0	87
1	79	79	0	93
1	80	80	0	93
1	81	81	1	99
1	82	82	1	107
1	83	83	1	94
1	84	84	3	91
1	85	85	5	102
1	86	86	0	102
1	87	87	31	104
1	88	88	4	103
1	89	89	1	98
1	90	90	4	92
1	91	91	2	109
1	92	92	1	86
1	93	93	1	101
1	94	94	0	110
1	95	95	0	95
1	96	96	0	95
1	97	97	1	87
1	98	98	2	103
1	99	99	0	96
2	0	0	41	110
2	1	1	0	98
2	2	2	0	104
2	3	3	1	84
2	4	4	1	99
2	5	5	0	86
2	6	6	0	115
2	7	7	1	96
2	8	8	0	110
2	9	9	26	106
2	10	10	23	101
2	11	11	3	110
2	12	12	4	92
2	13	13	1	119
2	14	14	0	82
2	15	15	0	101
2	16	16	0	89
2	17	17	1	104
2	18	18	0	99
2	19	19	10	88
2	20	20	0	94
2	21	21	27	104
2	22	22	0	109
2	23	23	0	103
2	24	24	0	98
2	25	25	7	84
2	26	26	1	101
2	27	27	0	102
2	28	28	7	112
2	29	29	1	104
2	30	30	2	94
2	31	31	4	102
2	32	32	4	110
2	33	33	0	105
2	34	34	0	96
2	35	35	37	110
2	36	36	0	102
2	37	37	0	108
2	38	38	1	111
2	39	39	0	95
2	40	40	0	89
2	41	41	1	86
2	42	42	0	110
2	43	43	0	108
2	44	44	3	98
2	45	45	2	97
2	46	46	5	109
2	47	47	0	108
2	48	48	8	105
2	49	49	3	110
2	50	50	0	100
2	51	51	4	93
2	52	52	5	94
2	53	53	2	108
2	54	54	1	103
2	55	55	4	96
2	56	56	3	96
2	57	57	4	113
2	58	58	0	99
2	59	59	0	103
2	60	60	2	86
2	61	61	0	102
2	62	62	0	103
2	63	63	30	115
2	64	64	0	85
2	65	65	7	94
2	66	66	0	103
2	67	67	5	97
2	68	68	0	105
2	69	69	4	98
2	70	70	12	119
2	71	71	7	97
2	72	72	1	101
2	73	73	2	119
2	74	74	4	116
2	75	75	0	115
2	76	76	0	93
2	77	77	2	95
2	78	78	1	103
2	79	79	1	101
2	80	80	1	96
2	81	81	2	110
2	82	82	0	93
2	83	83	7	108
2	84	84	0	75
2	85	85	0	87
2	86	86	0	111
2	87	87	26	116
2	88	88	1	103
2	89	89	0	97
2	90	90	8	110
2	91	91	1	105
2	92	92	0	89
