sample_index	mutation_index	cluster_index	var	depth
0	0	0	32	96
0	1	1	5	87
0	2	2	10	110
0	3	3	2	97
0	4	4	0	93
0	5	5	8	106
0	6	6	14	103
0	7	7	18	98
0	8	8	1	92
0	9	9	8	80
0	10	10	6	99
0	11	11	5	104
0	12	12	9	112
0	13	13	4	111
0	14	14	13	113
0	15	15	0	98
0	16	16	1	99
0	17	17	1	86
0	18	18	3	91
0	19	19	2	116
1	0	0	25	79
1	1	1	12	97
1	2	2	12	99
1	3	3	1	98
1	4	4	2	115
1	5	5	11	113
1	6	6	9	102
1	7	7	13	108
1	8	8	6	101
1	9	9	5	82
1	10	10	12	100
1	11	11	2	83
1	12	12	23	102
1	13	13	0	101
1	14	14	15	113
1	15	15	0	101
1	16	16	3	84
1	17	17	7	85
1	18	18	3	91
1	19	19	2	102
2	0	0	43	100
2	1	1	7	97
2	2	2	8	101
2	3	3	1	93
2	4	4	2	108
2	5	5	4	77
2	6	6	20	107
2	7	7	23	108
2	8	8	4	107
2	9	9	10	120
2	10	10	11	102
2	11	11	5	101
2	12	12	20	87
2	13	13	3	86
2	14	14	7	107
2	15	15	0	101
2	16	16	1	102
2	17	17	1	117
2	18	18	0	103
2	19	19	1	95
3	0	0	53	97
3	1	1	14	105
3	2	2	26	103
3	3	3	7	106
3	4	4	1	94
3	5	5	12	97
3	6	6	23	116
3	7	7	23	114
3	8	8	11	98
3	9	9	5	97
3	10	10	17	107
3	11	11	0	83
3	12	12	27	100
3	13	13	6	101
3	14	14	23	100
3	15	15	2	105
3	16	16	2	107
3	17	17	0	99
3	18	18	0	96
3	19	19	1	101
4	0	0	32	104
4	1	1	16	101
4	2	2	19	99
4	3	3	0	94
4	4	4	2	88
4	5	5	10	107
4	6	6	8	100
4	7	7	13	89
4	8	8	4	103
4	9	9	0	127
4	10	10	0	103
4	11	11	0	100
4	12	12	23	88
4	13	13	2	102
4	14	14	17	107
4	15	15	3	96
4	16	16	0	85
4	17	17	2	100
4	18	18	2	111
4	19	19	1	85
5	0	0	50	112
5	1	1	10	109
5	2	2	15	83
5	3	3	3	109
5	4	4	0	113
5	5	5	9	104
5	6	6	9	111
5	7	7	38	102
5	8	8	17	95
5	9	9	3	87
5	10	10	10	94
5	11	11	3	95
5	12	12	28	89
5	13	13	3	89
5	14	14	25	98
5	15	15	0	115
5	16	16	5	98
5	17	17	1	101
5	18	18	2	104
5	19	19	1	111
6	0	0	46	101
6	1	1	5	101
6	2	2	12	103
6	3	3	3	114
6	4	4	1	105
6	5	5	2	88
6	6	6	28	106
6	7	7	16	92
6	8	8	6	88
6	9	9	13	94
6	10	10	25	106
6	11	11	8	105
6	12	12	17	88
6	13	13	1	112
6	14	14	9	94
6	15	15	3	97
6	16	16	9	93
6	17	17	3	107
6	18	18	0	105
6	19	19	0	96
7	0	0	27	92
7	1	1	6	105
7	2	2	6	84
7	3	3	2	105
7	4	4	0	93
7	5	5	7	92
7	6	6	8	99
7	7	7	12	111
7	8	8	5	109
7	9	9	2	113
7	10	10	14	97
7	11	11	7	93
7	12	12	6	104
7	13	13	0	89
7	14	14	10	97
7	15	15	4	98
7	16	16	0	84
7	17	17	6	91
7	18	18	1	106
7	19	19	1	76
8	0	0	27	92
8	1	1	17	106
8	2	2	24	121
8	3	3	2	90
8	4	4	0	93
8	5	5	12	107
8	6	6	8	99
8	7	7	29	105
8	8	8	2	91
8	9	9	6	106
8	10	10	8	107
8	11	11	12	96
8	12	12	39	105
8	13	13	0	102
8	14	14	15	88
8	15	15	2	105
8	16	16	1	105
8	17	17	0	92
8	18	18	3	95
8	19	19	3	98
9	0	0	30	93
9	1	1	10	99
9	2	2	22	104
9	3	3	1	95
9	4	4	0	94
9	5	5	10	90
9	6	6	14	100
9	7	7	23	104
9	8	8	3	108
9	9	9	10	109
9	10	10	8	112
9	11	11	3	83
9	12	12	29	102
9	13	13	3	104
9	14	14	18	93
9	15	15	6	116
9	16	16	3	110
9	17	17	3	97
9	18	18	0	94
9	19	19	1	95
