sample_index	mutation_index	cluster_index	var	depth
0	0	0	31	108
0	1	1	20	102
0	2	2	7	103
0	3	3	8	117
0	4	4	27	102
0	5	5	0	95
0	6	6	15	105
0	7	7	38	111
0	8	8	0	88
0	9	9	15	85
0	10	10	6	99
0	11	11	2	93
0	12	12	6	89
0	13	13	23	99
0	14	14	14	93
0	15	15	26	84
0	16	16	1	102
0	17	17	6	106
0	18	18	3	108
0	19	19	0	102
1	0	0	33	95
1	1	1	20	92
1	2	2	1	100
1	3	3	7	108
1	4	4	32	101
1	5	5	0	108
1	6	6	13	100
1	7	7	25	98
1	8	8	0	115
1	9	9	10	85
1	10	10	1	99
1	11	11	0	96
1	12	12	5	97
1	13	13	35	94
1	14	14	18	102
1	15	15	32	97
1	16	16	1	99
1	17	17	0	109
1	18	18	4	95
1	19	19	1	91
2	0	0	29	91
2	1	1	14	107
2	2	2	8	77
2	3	3	5	89
2	4	4	28	107
2	5	5	1	107
2	6	6	17	105
2	7	7	27	99
2	8	8	1	113
2	9	9	13	83
2	10	10	4	101
2	11	11	1	95
2	12	12	5	101
2	13	13	30	101
2	14	14	14	95
2	15	15	31	99
2	16	16	5	92
2	17	17	0	112
2	18	18	0	106
2	19	19	2	87
3	0	0	38	102
3	1	1	23	86
3	2	2	10	105
3	3	3	7	100
3	4	4	41	110
3	5	5	0	101
3	6	6	22	87
3	7	7	39	115
3	8	8	1	111
3	9	9	18	97
3	10	10	2	100
3	11	11	4	110
3	12	12	4	121
3	13	13	46	100
3	14	14	24	101
3	15	15	39	81
3	16	16	2	82
3	17	17	0	93
3	18	18	0	97
3	19	19	0	80
4	0	0	27	102
4	1	1	20	96
4	2	2	2	92
4	3	3	1	111
4	4	4	30	114
4	5	5	0	90
4	6	6	9	100
4	7	7	19	102
4	8	8	1	113
4	9	9	24	129
4	10	10	0	105
4	11	11	1	118
4	12	12	2	99
4	13	13	22	101
4	14	14	16	112
4	15	15	25	97
4	16	16	4	98
4	17	17	0	96
4	18	18	8	111
4	19	19	0	114
5	0	0	37	93
5	1	1	25	104
5	2	2	1	92
5	3	3	3	99
5	4	4	30	91
5	5	5	11	99
5	6	6	14	104
5	7	7	30	95
5	8	8	2	100
5	9	9	17	98
5	10	10	4	108
5	11	11	1	99
5	12	12	5	110
5	13	13	42	88
5	14	14	25	99
5	15	15	52	102
5	16	16	4	102
5	17	17	4	116
5	18	18	4	92
5	19	19	2	90
6	0	0	29	95
6	1	1	7	76
6	2	2	1	101
6	3	3	1	99
6	4	4	23	112
6	5	5	13	97
6	6	6	9	109
6	7	7	10	101
6	8	8	5	95
6	9	9	10	100
6	10	10	0	98
6	11	11	0	96
6	12	12	4	99
6	13	13	22	113
6	14	14	22	117
6	15	15	48	114
6	16	16	2	83
6	17	17	0	100
6	18	18	4	89
6	19	19	0	104
7	0	0	36	90
7	1	1	13	95
7	2	2	4	92
7	3	3	13	114
7	4	4	31	95
7	5	5	2	94
7	6	6	5	74
7	7	7	30	97
7	8	8	4	97
7	9	9	12	101
7	10	10	11	105
7	11	11	7	102
7	12	12	9	114
7	13	13	39	111
7	14	14	18	108
7	15	15	31	94
7	16	16	5	98
7	17	17	3	103
7	18	18	0	106
7	19	19	1	90
8	0	0	33	103
8	1	1	11	101
8	2	2	6	110
8	3	3	6	104
8	4	4	26	100
8	5	5	0	98
8	6	6	13	101
8	7	7	20	99
8	8	8	2	90
8	9	9	16	105
8	10	10	7	101
8	11	11	1	92
8	12	12	3	85
8	13	13	37	119
8	14	14	19	96
8	15	15	29	109
8	16	16	1	95
8	17	17	3	95
8	18	18	0	95
8	19	19	0	94
9	0	0	27	96
9	1	1	14	85
9	2	2	7	104
9	3	3	13	115
9	4	4	32	96
9	5	5	0	106
9	6	6	3	85
9	7	7	21	90
9	8	8	2	111
9	9	9	9	89
9	10	10	8	94
9	11	11	1	118
9	12	12	8	108
9	13	13	26	101
9	14	14	18	78
9	15	15	30	104
9	16	16	4	95
9	17	17	0	102
9	18	18	1	111
9	19	19	2	96
