sample_index	mutation_index	cluster_index	var	depth
0	0	0	36	102
0	1	1	10	100
0	2	2	8	103
0	3	3	0	103
0	4	4	0	87
0	5	5	2	101
0	6	6	0	103
0	7	7	5	112
0	8	8	1	98
0	9	9	4	104
0	10	10	7	96
0	11	11	1	88
0	12	12	0	102
0	13	13	1	100
0	14	14	2	92
0	15	15	45	115
0	16	16	0	111
0	17	17	0	113
0	18	18	0	93
0	19	19	1	114
0	20	20	0	98
0	21	21	0	118
0	22	22	3	85
0	23	23	0	100
0	24	24	2	94
0	25	25	0	115
0	26	26	5	109
0	27	27	10	82
0	28	28	0	118
0	29	29	2	99
0	30	30	1	105
0	31	31	1	110
0	32	32	3	99
0	33	33	2	97
0	34	34	4	93
0	35	35	0	109
0	36	36	0	95
0	37	37	0	116
0	38	38	6	99
0	39	39	7	108
0	40	40	2	109
0	41	41	3	107
0	42	42	6	118
0	43	43	0	103
0	44	44	9	107
0	45	45	3	108
0	46	46	16	97
0	47	47	0	94
0	48	48	0	88
0	49	49	0	106
1	0	0	40	110
1	1	1	3	106
1	2	2	8	111
1	3	3	2	109
1	4	4	2	92
1	5	5	1	113
1	6	6	5	92
1	7	7	4	106
1	8	8	3	104
1	9	9	0	110
1	10	10	9	96
1	11	11	2	91
1	12	12	1	96
1	13	13	7	91
1	14	14	1	109
1	15	15	40	97
1	16	16	2	119
1	17	17	4	104
1	18	18	1	110
1	19	19	3	98
1	20	20	0	95
1	21	21	2	92
1	22	22	3	99
1	23	23	0	100
1	24	24	2	96
1	25	25	0	102
1	26	26	4	121
1	27	27	16	101
1	28	28	4	91
1	29	29	1	84
1	30	30	2	105
1	31	31	0	89
1	32	32	2	102
1	33	33	2	97
1	34	34	1	99
1	35	35	0	102
1	36	36	3	103
1	37	37	5	97
1	38	38	5	102
1	39	39	4	94
1	40	40	1	110
1	41	41	3	108
1	42	42	1	88
1	43	43	3	95
1	44	44	5	74
1	45	45	4	103
1	46	46	24	94
1	47	47	2	102
1	48	48	1	103
1	49	49	1	111
2	0	0	42	101
2	1	1	3	78
2	2	2	11	90
2	3	3	2	121
2	4	4	1	96
2	5	5	2	97
2	6	6	3	98
2	7	7	3	111
2	8	8	1	100
2	9	9	0	94
2	10	10	11	100
2	11	11	0	84
2	12	12	0	92
