0.345455	0.021739	0.000000	0.010417	0.011111	0.000000	0.010309	0.000000	0.000000	0.000000	0.010101	0.000000	0.000000	0.025862	0.010870	0.000000	0.021978	0.000000	0.042017	0.000000	0.153061	0.009804	0.000000	0.028302	0.022222	0.000000	0.000000	0.000000	0.009709	0.000000	0.028846	0.000000	0.000000	0.010526	0.064516	0.040404	0.000000	0.169492	0.000000	0.000000	0.020000	0.000000	0.027027	0.009174	0.009615	0.008621	0.000000	0.063830	0.000000	0.000000	0.000000	0.011364	0.000000	0.116505	0.103093	0.080357	0.070000	0.079646	0.191011	0.016667	0.040000	0.000000	0.000000	0.010417	0.000000	0.000000	0.000000	0.056818	0.010526	0.022222	0.036364	0.009434	0.010638	0.020202	0.010638	0.050000	0.000000	0.000000	0.000000	0.022727	0.084112	0.000000	0.012346	0.000000	0.086957	0.000000	0.010526	0.056818	0.032258	0.000000	0.000000	0.042553	0.011111	0.000000	0.010204	0.010101	0.032258	0.009804	0.000000	0.000000
0.321101	0.000000	0.021739	0.027523	0.011364	0.028302	0.009434	0.000000	0.000000	0.000000	0.021739	0.000000	0.000000	0.028571	0.000000	0.000000	0.000000	0.018519	0.026549	0.000000	0.123596	0.000000	0.000000	0.010101	0.000000	0.009615	0.000000	0.017241	0.042553	0.009804	0.037383	0.010309	0.042105	0.009434	0.064815	0.000000	0.000000	0.150000	0.000000	0.000000	0.000000	0.010989	0.012658	0.039216	0.000000	0.000000	0.000000	0.000000	0.000000	0.021053	0.000000	0.017544	0.031250	0.081818	0.056818	0.009524	0.073394	0.045872	0.141176	0.030612	0.008772	0.000000	0.000000	0.000000	0.011236	0.010753	0.000000	0.080808	0.025641	0.000000	0.063830	0.000000	0.000000	0.000000	0.058824	0.120000	0.008130	0.008197	0.000000	0.012195	0.081818	0.000000	0.040816	0.000000	0.045872	0.000000	0.017241	0.085714	0.000000	0.000000	0.000000	0.073684	0.011905	0.000000	0.000000	0.000000	0.019231	0.020202	0.000000	0.000000
0.481928	0.000000	0.000000	0.011236	0.000000	0.020408	0.045455	0.000000	0.000000	0.000000	0.000000	0.000000	0.009009	0.000000	0.000000	0.008696	0.000000	0.000000	0.166667	0.000000	0.172414	0.000000	0.000000	0.000000	0.009259	0.010526	0.012195	0.000000	0.009901	0.000000	0.020619	0.000000	0.030612	0.011628	0.101010	0.019048	0.000000	0.163462	0.000000	0.000000	0.000000	0.000000	0.010638	0.076190	0.020408	0.047170	0.008475	0.022727	0.000000	0.000000	0.032967	0.021277	0.021277	0.170940	0.077670	0.098901	0.065217	0.126214	0.242424	0.019231	0.044444	0.000000	0.010638	0.039604	0.000000	0.000000	0.000000	0.123711	0.090909	0.011905	0.147368	0.000000	0.000000	0.025000	0.021277	0.040000	0.009259	0.000000	0.000000	0.032258	0.098039	0.000000	0.044444	0.009091	0.060870	0.000000	0.000000	0.096386	0.037736	0.009091	0.000000	0.153846	0.000000	0.008929	0.011236	0.010526	0.091954	0.008850	0.000000	0.000000
0.262136	0.000000	0.000000	0.010526	0.007874	0.000000	0.021978	0.000000	0.000000	0.000000	0.000000	0.000000	0.009901	0.009259	0.010204	0.034483	0.010309	0.000000	0.052632	0.000000	0.105769	0.000000	0.000000	0.000000	0.000000	0.000000	0.009434	0.018868	0.008197	0.009901	0.022989	0.000000	0.016807	0.021505	0.068182	0.000000	0.000000	0.096491	0.021053	0.010989	0.000000	0.000000	0.051020	0.010309	0.000000	0.000000	0.000000	0.000000	0.000000	0.012500	0.019417	0.010989	0.010000	0.078431	0.047619	0.010526	0.040000	0.070796	0.135135	0.010000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.049505	0.000000	0.021505	0.078652	0.000000	0.000000	0.010309	0.027778	0.033613	0.025000	0.009804	0.021053	0.010309	0.086022	0.009091	0.028037	0.000000	0.063636	0.000000	0.000000	0.062500	0.000000	0.000000	0.000000	0.109890	0.000000	0.000000	0.000000	0.000000	0.019802	0.000000	0.000000	0.000000
0.422018	0.008696	0.000000	0.000000	0.000000	0.000000	0.031250	0.000000	0.009174	0.000000	0.000000	0.000000	0.000000	0.000000	0.010000	0.010870	0.000000	0.000000	0.057692	0.000000	0.141304	0.000000	0.009901	0.010417	0.000000	0.000000	0.010989	0.035714	0.018018	0.009804	0.000000	0.010526	0.022727	0.000000	0.081633	0.009524	0.020202	0.209091	0.010753	0.000000	0.000000	0.018519	0.011236	0.032967	0.009804	0.000000	0.011111	0.000000	0.000000	0.000000	0.034091	0.021505	0.000000	0.139344	0.121495	0.029126	0.038835	0.052083	0.231579	0.010204	0.000000	0.000000	0.011364	0.000000	0.000000	0.010638	0.000000	0.102041	0.073770	0.022472	0.083333	0.000000	0.000000	0.030928	0.034483	0.042553	0.000000	0.000000	0.000000	0.048544	0.123711	0.000000	0.021739	0.000000	0.056604	0.009091	0.000000	0.066667	0.008929	0.009804	0.009009	0.056604	0.018868	0.000000	0.000000	0.000000	0.039604	0.020000	0.020833	0.000000
0.310680	0.000000	0.000000	0.000000	0.008850	0.009709	0.000000	0.010101	0.012658	0.009709	0.000000	0.000000	0.000000	0.010526	0.009009	0.000000	0.000000	0.000000	0.043478	0.000000	0.100917	0.000000	0.000000	0.000000	0.000000	0.022727	0.000000	0.029126	0.000000	0.000000	0.020000	0.008264	0.031915	0.010870	0.144330	0.023810	0.016807	0.170213	0.021053	0.000000	0.000000	0.000000	0.038095	0.031250	0.020408	0.000000	0.000000	0.000000	0.009615	0.000000	0.008772	0.019231	0.000000	0.210526	0.036036	0.033333	0.031915	0.056075	0.266129	0.037736	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011364	0.024096	0.034483	0.019231	0.075269	0.009346	0.000000	0.000000	0.031915	0.033333	0.000000	0.000000	0.018692	0.035088	0.060606	0.000000	0.018182	0.000000	0.037736	0.000000	0.000000	0.032609	0.000000	0.021053	0.008065	0.076190	0.000000	0.000000	0.000000	0.000000	0.010204	0.011905	0.000000	0.000000
0.226804	0.000000	0.000000	0.000000	0.000000	0.000000	0.009524	0.000000	0.011364	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010000	0.000000	0.000000	0.034091	0.000000	0.214953	0.000000	0.010526	0.000000	0.009615	0.000000	0.000000	0.008333	0.021277	0.022989	0.009615	0.008547	0.008850	0.000000	0.140187	0.000000	0.000000	0.138889	0.000000	0.000000	0.000000	0.000000	0.022989	0.031250	0.009709	0.022989	0.000000	0.000000	0.000000	0.009174	0.021739	0.018692	0.011236	0.134021	0.042105	0.028037	0.042553	0.038095	0.096774	0.010526	0.018519	0.000000	0.009346	0.000000	0.020619	0.000000	0.000000	0.132075	0.016807	0.009009	0.047059	0.000000	0.000000	0.000000	0.000000	0.020000	0.000000	0.009901	0.000000	0.058824	0.079545	0.000000	0.018519	0.000000	0.074074	0.000000	0.000000	0.087379	0.009259	0.000000	0.000000	0.070000	0.019048	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.377778	0.000000	0.010417	0.009901	0.019417	0.000000	0.000000	0.011765	0.000000	0.000000	0.000000	0.000000	0.009346	0.009524	0.009901	0.000000	0.000000	0.000000	0.058824	0.009804	0.202532	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.043956	0.020619	0.010417	0.051020	0.011494	0.066667	0.011364	0.144144	0.018692	0.000000	0.188119	0.000000	0.000000	0.028302	0.020202	0.000000	0.098039	0.010000	0.041667	0.018182	0.030928	0.000000	0.000000	0.000000	0.000000	0.000000	0.180000	0.019608	0.043860	0.105263	0.109756	0.181818	0.010638	0.021505	0.000000	0.058140	0.009259	0.000000	0.000000	0.000000	0.087379	0.084211	0.008264	0.132743	0.000000	0.009804	0.000000	0.021277	0.021505	0.000000	0.000000	0.009434	0.059406	0.104762	0.000000	0.010870	0.020833	0.089109	0.000000	0.011628	0.063830	0.000000	0.022989	0.000000	0.091837	0.028846	0.000000	0.000000	0.000000	0.055556	0.000000	0.008696	0.000000
0.404255	0.020000	0.043478	0.000000	0.009434	0.009615	0.040404	0.000000	0.020619	0.009901	0.000000	0.000000	0.009259	0.021739	0.000000	0.000000	0.000000	0.000000	0.076923	0.009524	0.231579	0.009709	0.000000	0.000000	0.000000	0.010417	0.000000	0.000000	0.018018	0.000000	0.044248	0.000000	0.061947	0.009434	0.142857	0.015625	0.009615	0.258065	0.000000	0.000000	0.009709	0.010638	0.009901	0.083333	0.010101	0.010000	0.000000	0.018692	0.011494	0.010000	0.017241	0.009615	0.021277	0.163462	0.088235	0.072072	0.041667	0.066038	0.195402	0.008850	0.019048	0.018519	0.000000	0.000000	0.000000	0.000000	0.000000	0.112360	0.038835	0.000000	0.166667	0.000000	0.000000	0.022989	0.030000	0.030000	0.000000	0.000000	0.000000	0.032258	0.094595	0.000000	0.011364	0.000000	0.061224	0.011364	0.054545	0.074380	0.000000	0.000000	0.000000	0.125000	0.011628	0.000000	0.010753	0.000000	0.060000	0.000000	0.027027	0.009434
0.314815	0.000000	0.019048	0.000000	0.010638	0.011765	0.000000	0.019608	0.000000	0.030612	0.000000	0.000000	0.000000	0.009259	0.010753	0.010526	0.000000	0.000000	0.086022	0.000000	0.088496	0.009804	0.020833	0.000000	0.000000	0.010417	0.000000	0.029412	0.021053	0.000000	0.073394	0.000000	0.045872	0.030612	0.134615	0.017391	0.010000	0.179245	0.010000	0.000000	0.000000	0.000000	0.041667	0.045455	0.000000	0.029703	0.000000	0.034884	0.000000	0.010989	0.000000	0.000000	0.009901	0.255319	0.052083	0.000000	0.019417	0.070796	0.154639	0.011494	0.000000	0.000000	0.021277	0.009434	0.000000	0.000000	0.000000	0.065217	0.060976	0.000000	0.066038	0.021277	0.000000	0.000000	0.000000	0.030612	0.000000	0.000000	0.000000	0.010101	0.083333	0.000000	0.019802	0.000000	0.070175	0.009709	0.000000	0.063063	0.000000	0.033333	0.009434	0.085106	0.000000	0.009615	0.000000	0.000000	0.024390	0.000000	0.000000	0.000000
