0.336842	0.000000	0.055556	0.281553	0.035398	0.257732	0.069307	0.028302	0.228571	0.123810	0.044444	0.000000	0.042017	0.197674	0.026549	0.011765	0.193277	0.000000	0.000000	0.010989
0.400000	0.019048	0.076923	0.383838	0.030928	0.422222	0.112245	0.043956	0.290909	0.203540	0.021053	0.037383	0.034884	0.313131	0.140187	0.060870	0.390476	0.021053	0.049505	0.030303
0.469027	0.040404	0.068627	0.513761	0.058824	0.544643	0.102041	0.043103	0.418605	0.114286	0.039604	0.192771	0.040404	0.294643	0.033708	0.021505	0.310680	0.000000	0.009434	0.026549
0.287037	0.000000	0.044444	0.282051	0.090164	0.327586	0.030928	0.030303	0.307692	0.173469	0.000000	0.020619	0.031250	0.283186	0.081818	0.058824	0.257143	0.018182	0.000000	0.035714
0.264706	0.000000	0.056075	0.313953	0.053763	0.231707	0.000000	0.011236	0.171429	0.141509	0.000000	0.000000	0.021505	0.191304	0.065217	0.011236	0.103448	0.009434	0.009091	0.019608
0.517857	0.042105	0.054054	0.457143	0.082474	0.371134	0.090909	0.029703	0.500000	0.276786	0.046512	0.027523	0.045872	0.350649	0.115385	0.101010	0.377551	0.000000	0.009259	0.000000
0.296703	0.000000	0.047619	0.301587	0.057143	0.373494	0.032258	0.111111	0.277228	0.152174	0.038095	0.000000	0.118182	0.231481	0.021277	0.075472	0.195652	0.019048	0.017857	0.035714
0.400000	0.000000	0.050505	0.414634	0.062500	0.362745	0.053191	0.074468	0.371134	0.175000	0.115385	0.027027	0.136752	0.298969	0.060976	0.031250	0.363636	0.020833	0.011236	0.023256
0.433735	0.060606	0.158416	0.377551	0.052083	0.250000	0.240964	0.058824	0.370690	0.160377	0.020833	0.031250	0.053571	0.361702	0.142857	0.077670	0.372727	0.000000	0.096154	0.028302
0.378947	0.009804	0.010309	0.460000	0.044944	0.353535	0.077670	0.025000	0.268817	0.115385	0.130435	0.030928	0.140000	0.276923	0.082474	0.022727	0.285714	0.092105	0.010204	0.019231
