sample_index	mutation_index	cluster_index	var	depth
0	0	0	50	117
0	1	1	2	107
0	2	2	3	98
0	3	3	13	82
0	4	4	0	79
0	5	5	1	86
0	6	6	0	104
0	7	7	0	109
0	8	8	1	104
0	9	9	32	107
0	10	10	0	88
0	11	11	1	102
0	12	12	18	106
0	13	13	0	122
0	14	14	0	74
0	15	15	29	96
0	16	16	1	86
0	17	17	19	94
0	18	18	3	75
0	19	19	0	92
0	20	20	1	105
0	21	21	37	94
0	22	22	2	83
0	23	23	13	97
0	24	24	0	81
0	25	25	24	100
0	26	26	1	106
0	27	27	4	96
0	28	28	17	82
0	29	29	0	81
0	30	30	6	101
0	31	31	12	70
0	32	32	7	93
0	33	33	4	96
0	34	34	14	88
0	35	35	1	90
0	36	36	1	104
0	37	37	1	93
0	38	38	1	105
0	39	39	2	101
0	40	40	5	76
0	41	41	1	96
0	42	42	11	102
0	43	43	0	105
0	44	44	5	113
0	45	45	22	112
0	46	46	2	99
0	47	47	0	106
0	48	48	2	103
0	49	49	0	90
1	0	0	34	97
1	1	1	1	95
1	2	2	4	111
1	3	3	18	107
1	4	4	0	106
1	5	5	0	87
1	6	6	0	89
1	7	7	0	101
1	8	8	1	118
1	9	9	26	102
1	10	10	0	90
1	11	11	0	80
1	12	12	5	89
1	13	13	0	88
1	14	14	1	92
1	15	15	13	104
1	16	16	0	104
1	17	17	17	107
1	18	18	3	111
1	19	19	0	106
1	20	20	2	108
1	21	21	25	92
1	22	22	0	86
1	23	23	4	108
1	24	24	0	101
1	25	25	15	102
1	26	26	0	100
1	27	27	0	96
1	28	28	11	105
1	29	29	0	85
1	30	30	4	112
1	31	31	15	82
1	32	32	4	115
1	33	33	3	97
1	34	34	14	89
1	35	35	0	101
1	36	36	0	91
1	37	37	0	97
1	38	38	1	101
1	39	39	0	103
1	40	40	4	103
1	41	41	1	95
1	42	42	10	108
1	43	43	0	97
1	44	44	2	100
1	45	45	13	91
1	46	46	1	100
1	47	47	0	108
1	48	48	0	97
1	49	49	0	123
2	0	0	44	91
2	1	1	2	106
2	2	2	7	97
2	3	3	17	93
2	4	4	3	98
2	5	5	1	78
2	6	6	0	76
2	7	7	1	97
2	8	8	0	114
2	9	9	44	102
2	10	10	1	86
2	11	11	0	96
2	12	12	11	87
2	13	13	6	101
2	14	14	0	119
2	15	15	13	101
2	16	16	0	97
2	17	17	21	93
2	18	18	1	91
2	19	19	0	93
2	20	20	0	100
2	21	21	38	108
2	22	22	3	99
2	23	23	7	100
2	24	24	3	108
2	25	25	25	93
2	26	26	3	88
2	27	27	1	105
2	28	28	14	99
2	29	29	0	89
2	30	30	2	99
2	31	31	24	107
2	32	32	6	92
2	33	33	1	112
2	34	34	25	101
2	35	35	0	99
2	36	36	1	101
2	37	37	1	104
2	38	38	7	103
2	39	39	1	98
2	40	40	6	82
2	41	41	1	106
2	42	42	11	109
2	43	43	0	94
2	44	44	0	98
2	45	45	12	109
2	46	46	2	100
2	47	47	1	96
2	48	48	0	114
2	49	49	0	106
3	0	0	44	105
3	1	1	3	105
3	2	2	0	108
3	3	3	22	101
3	4	4	1	112
3	5	5	4	110
3	6	6	2	118
3	7	7	0	107
3	8	8	0	94
3	9	9	42	103
3	10	10	0	90
3	11	11	0	111
3	12	12	7	112
3	13	13	2	110
3	14	14	0	100
3	15	15	19	113
3	16	16	1	89
3	17	17	27	104
3	18	18	1	114
3	19	19	0	92
3	20	20	0	100
3	21	21	23	71
3	22	22	1	97
3	23	23	9	76
3	24	24	0	108
3	25	25	32	103
3	26	26	0	114
3	27	27	2	104
3	28	28	17	98
3	29	29	0	121
3	30	30	4	89
3	31	31	19	95
3	32	32	3	93
3	33	33	2	101
3	34	34	19	95
3	35	35	1	104
3	36	36	3	112
3	37	37	0	101
3	38	38	3	91
3	39	39	1	105
3	40	40	7	93
3	41	41	1	112
3	42	42	11	114
3	43	43	0	97
3	44	44	1	95
3	45	45	9	105
3	46	46	6	89
3	47	47	0	92
3	48	48	4	119
3	49	49	0	95
4	0	0	37	92
4	1	1	0	108
4	2	2	17	99
4	3	3	18	119
4	4	4	4	84
4	5	5	0	107
4	6	6	0	113
4	7	7	1	107
4	8	8	7	107
4	9	9	47	112
4	10	10	4	101
4	11	11	0	97
4	12	12	12	89
4	13	13	0	88
4	14	14	1	87
4	15	15	25	124
4	16	16	1	101
4	17	17	29	96
4	18	18	0	102
4	19	19	0	104
4	20	20	1	96
4	21	21	43	108
4	22	22	2	106
4	23	23	16	90
4	24	24	3	102
4	25	25	17	104
