sample_index	mutation_index	cluster_index	var	depth
0	0	0	52	108
0	1	1	5	88
0	2	2	1	90
0	3	3	38	97
0	4	4	51	112
0	5	5	3	107
0	6	6	42	108
0	7	7	49	126
0	8	8	43	100
0	9	9	45	107
0	10	10	1	110
0	11	11	0	92
0	12	12	5	87
0	13	13	3	111
0	14	14	14	91
0	15	15	6	102
0	16	16	9	114
0	17	17	0	93
0	18	18	1	101
0	19	19	3	110
1	0	0	36	104
1	1	1	0	92
1	2	2	0	98
1	3	3	38	114
1	4	4	21	99
1	5	5	7	95
1	6	6	25	89
1	7	7	16	91
1	8	8	29	96
1	9	9	26	95
1	10	10	0	98
1	11	11	1	98
1	12	12	6	82
1	13	13	0	113
1	14	14	4	111
1	15	15	0	96
1	16	16	15	98
1	17	17	1	126
1	18	18	0	98
1	19	19	0	95
2	0	0	34	96
2	1	1	5	112
2	2	2	1	101
2	3	3	31	94
2	4	4	26	98
2	5	5	0	107
2	6	6	34	108
2	7	7	19	99
2	8	8	20	84
2	9	9	29	114
2	10	10	0	108
2	11	11	0	90
2	12	12	3	97
2	13	13	2	112
2	14	14	6	91
2	15	15	0	104
2	16	16	6	112
2	17	17	0	108
2	18	18	0	100
2	19	19	0	100
3	0	0	42	95
3	1	1	0	80
3	2	2	2	98
3	3	3	40	89
3	4	4	31	94
3	5	5	0	117
3	6	6	50	115
3	7	7	15	108
3	8	8	35	100
3	9	9	42	111
3	10	10	1	95
3	11	11	11	103
3	12	12	7	110
3	13	13	1	98
3	14	14	8	105
3	15	15	5	116
3	16	16	13	105
3	17	17	2	79
3	18	18	3	89
3	19	19	3	95
4	0	0	55	92
4	1	1	1	121
4	2	2	2	99
4	3	3	48	110
4	4	4	35	90
4	5	5	0	90
4	6	6	37	98
4	7	7	35	94
4	8	8	36	89
4	9	9	35	83
4	10	10	3	105
4	11	11	7	102
4	12	12	20	95
4	13	13	6	98
4	14	14	6	93
4	15	15	8	104
4	16	16	19	88
4	17	17	1	109
4	18	18	2	97
4	19	19	4	91
5	0	0	32	111
5	1	1	2	92
5	2	2	3	100
5	3	3	31	96
5	4	4	21	87
5	5	5	3	96
5	6	6	29	109
5	7	7	18	104
5	8	8	26	109
5	9	9	20	97
5	10	10	0	98
5	11	11	4	100
5	12	12	5	107
5	13	13	6	122
5	14	14	3	116
5	15	15	2	91
5	16	16	13	102
5	17	17	2	115
5	18	18	0	110
5	19	19	4	84
6	0	0	51	106
6	1	1	5	105
6	2	2	4	91
6	3	3	43	90
6	4	4	47	119
6	5	5	0	111
6	6	6	45	114
6	7	7	26	108
6	8	8	27	96
6	9	9	38	110
6	10	10	0	96
6	11	11	9	93
6	12	12	0	108
6	13	13	4	109
6	14	14	1	101
6	15	15	9	85
6	16	16	16	103
6	17	17	0	102
6	18	18	3	96
6	19	19	1	100
7	0	0	27	92
7	1	1	2	108
7	2	2	1	83
7	3	3	29	91
7	4	4	23	101
7	5	5	6	100
7	6	6	26	94
7	7	7	12	87
7	8	8	17	100
7	9	9	30	99
7	10	10	0	120
7	11	11	8	109
7	12	12	2	106
7	13	13	2	108
7	14	14	1	104
7	15	15	1	106
7	16	16	8	79
7	17	17	0	98
7	18	18	1	96
7	19	19	0	89
8	0	0	25	104
8	1	1	0	106
8	2	2	0	115
8	3	3	28	101
8	4	4	27	122
8	5	5	10	105
8	6	6	23	105
8	7	7	19	109
8	8	8	23	99
8	9	9	21	88
8	10	10	1	105
8	11	11	0	103
8	12	12	1	81
8	13	13	1	87
8	14	14	3	105
8	15	15	1	100
8	16	16	13	97
8	17	17	2	102
8	18	18	0	96
8	19	19	1	92
9	0	0	45	107
9	1	1	0	111
9	2	2	2	117
9	3	3	43	100
9	4	4	36	101
9	5	5	4	95
9	6	6	42	101
9	7	7	41	104
9	8	8	44	107
9	9	9	39	100
9	10	10	1	112
9	11	11	1	113
9	12	12	5	89
9	13	13	3	93
9	14	14	2	121
9	15	15	11	93
9	16	16	21	106
9	17	17	0	103
9	18	18	0	101
9	19	19	6	103
