38	8	5	1	1	6	13	22	0	1	5	9	7	2	0	17	0	0	33	12	0	3	25	1	31	2	3	0	1	0	1	3	6	0	1	6	0	2	17	4	8	2	0	2	2	16	0	0	0	0
43	1	3	1	0	3	18	27	1	5	5	2	5	1	1	17	0	1	34	12	0	3	16	0	20	2	2	0	1	1	1	1	3	3	1	4	0	0	19	2	3	1	1	0	1	33	0	0	3	1
37	2	4	1	0	4	23	24	0	3	2	7	6	3	0	20	0	0	39	14	0	4	15	0	29	1	1	0	1	3	1	0	7	0	11	2	1	1	10	4	4	0	0	5	1	29	6	0	1	0
41	0	4	3	0	2	24	23	0	1	3	9	4	0	0	18	0	0	43	13	1	3	20	2	33	1	5	0	5	0	1	2	10	1	6	7	0	2	9	6	4	1	0	0	3	20	5	0	0	0
39	2	3	0	1	5	13	20	1	0	0	3	3	0	0	21	2	0	35	10	5	2	11	0	38	2	4	1	0	2	0	0	6	2	2	8	0	1	13	5	2	1	0	0	0	16	1	2	0	0
36	0	0	1	1	5	26	38	1	0	3	3	5	1	0	27	0	1	49	17	4	3	26	0	51	3	1	4	1	1	0	1	7	1	3	9	1	2	17	4	7	0	2	1	1	35	5	0	0	0
32	2	2	1	0	7	17	14	1	0	4	3	8	0	1	11	0	0	31	5	1	2	13	1	23	2	0	0	0	2	1	1	1	1	1	4	0	3	10	0	5	0	1	3	0	12	1	0	1	0
34	0	1	0	1	9	20	19	0	1	2	6	7	2	1	30	1	0	35	13	0	0	20	2	43	0	3	0	2	1	1	0	1	0	4	6	0	1	12	7	14	0	1	1	3	27	3	0	0	0
37	5	7	1	1	4	13	28	1	0	2	6	6	1	2	16	0	1	41	3	1	0	16	0	25	3	1	0	8	0	0	0	7	0	4	4	1	2	8	8	5	0	1	0	1	17	3	0	0	0
53	2	2	1	0	10	13	29	0	2	5	7	5	0	2	13	4	0	31	11	2	1	19	2	30	3	4	1	0	0	2	1	2	0	3	9	1	0	13	10	4	1	1	0	1	23	7	0	0	1
