sample_index	mutation_index	cluster_index	var	depth
0	0	0	46	100
0	1	1	2	101
0	2	2	0	112
0	3	3	6	114
0	4	4	0	86
0	5	5	1	103
0	6	6	0	87
0	7	7	2	112
0	8	8	6	127
0	9	9	5	103
0	10	10	0	103
0	11	11	0	101
0	12	12	1	108
0	13	13	55	95
0	14	14	1	103
0	15	15	1	103
0	16	16	1	114
0	17	17	0	86
0	18	18	2	98
0	19	19	0	103
0	20	20	2	90
0	21	21	0	102
0	22	22	6	118
0	23	23	5	99
0	24	24	1	93
0	25	25	16	96
0	26	26	6	102
0	27	27	3	108
0	28	28	4	108
0	29	29	1	99
0	30	30	45	105
0	31	31	0	106
0	32	32	20	106
0	33	33	0	88
0	34	34	0	92
0	35	35	0	97
0	36	36	2	110
0	37	37	0	108
0	38	38	6	85
0	39	39	3	96
0	40	40	0	110
0	41	41	4	106
0	42	42	0	84
0	43	43	3	99
0	44	44	1	107
0	45	45	1	112
0	46	46	19	113
0	47	47	45	102
0	48	48	0	101
0	49	49	1	94
0	50	50	6	116
0	51	51	0	105
0	52	52	1	90
0	53	53	0	105
0	54	54	0	88
0	55	55	2	112
0	56	56	0	103
0	57	57	5	98
0	58	58	0	89
0	59	59	0	96
0	60	60	42	104
0	61	61	3	88
0	62	62	15	99
0	63	63	1	109
0	64	64	4	98
0	65	65	1	116
0	66	66	0	110
0	67	67	2	106
0	68	68	9	134
0	69	69	0	90
0	70	70	0	102
0	71	71	38	88
0	72	72	48	115
0	73	73	0	106
0	74	74	22	111
0	75	75	0	96
0	76	76	4	118
0	77	77	1	100
0	78	78	0	114
0	79	79	2	94
0	80	80	0	90
0	81	81	51	111
0	82	82	1	103
0	83	83	2	104
0	84	84	3	95
0	85	85	2	114
0	86	86	0	108
0	87	87	4	103
0	88	88	5	96
0	89	89	0	92
0	90	90	1	94
0	91	91	0	103
0	92	92	23	100
0	93	93	0	89
0	94	94	1	116
0	95	95	1	109
0	96	96	1	110
0	97	97	1	103
0	98	98	0	85
0	99	99	0	96
1	0	0	56	125
1	1	1	3	97
1	2	2	0	104
1	3	3	1	106
1	4	4	1	87
1	5	5	2	95
1	6	6	0	118
1	7	7	6	103
1	8	8	7	101
1	9	9	3	89
1	10	10	2	92
1	11	11	0	84
1	12	12	0	100
1	13	13	38	97
1	14	14	2	95
1	15	15	2	101
1	16	16	1	106
1	17	17	0	106
1	18	18	0	96
1	19	19	0	119
1	20	20	1	107
1	21	21	3	108
1	22	22	3	101
1	23	23	8	78
1	24	24	0	110
1	25	25	23	119
1	26	26	3	93
1	27	27	1	108
1	28	28	6	87
1	29	29	0	82
1	30	30	63	132
1	31	31	1	111
1	32	32	13	100
1	33	33	0	96
1	34	34	0	116
1	35	35	2	93
1	36	36	0	114
1	37	37	1	95
1	38	38	4	95
1	39	39	1	101
1	40	40	0	114
1	41	41	3	96
1	42	42	0	99
1	43	43	2	95
1	44	44	2	90
1	45	45	4	98
1	46	46	22	119
1	47	47	51	125
1	48	48	0	79
1	49	49	3	94
1	50	50	5	94
1	51	51	0	123
1	52	52	0	93
1	53	53	3	104
1	54	54	0	108
1	55	55	0	96
1	56	56	0	85
1	57	57	5	117
1	58	58	0	114
1	59	59	0	91
1	60	60	43	88
1	61	61	3	83
1	62	62	14	90
1	63	63	1	102
1	64	64	3	92
1	65	65	2	91
1	66	66	0	76
1	67	67	2	104
1	68	68	4	93
1	69	69	0	96
1	70	70	5	100
1	71	71	42	96
1	72	72	53	119
1	73	73	0	93
1	74	74	14	90
1	75	75	0	100
1	76	76	6	104
1	77	77	3	129
1	78	78	0	104
1	79	79	3	98
1	80	80	0	100
1	81	81	42	110
1	82	82	3	97
1	83	83	6	89
1	84	84	1	91
1	85	85	0	114
1	86	86	2	98
1	87	87	10	104
1	88	88	5	101
1	89	89	1	109
1	90	90	1	92
1	91	91	1	90
1	92	92	17	113
1	93	93	1	105
1	94	94	1	116
1	95	95	0	95
1	96	96	1	110
1	97	97	4	113
1	98	98	1	99
1	99	99	0	100
