sample_index	mutation_index	cluster_index	var	depth
0	0	0	31	89
0	1	1	18	113
0	2	2	4	95
0	3	3	5	107
0	4	4	2	105
0	5	5	12	103
0	6	6	1	94
0	7	7	11	113
0	8	8	0	113
0	9	9	2	123
0	10	10	13	89
0	11	11	1	104
0	12	12	28	118
0	13	13	32	115
0	14	14	2	103
0	15	15	2	86
0	16	16	1	80
0	17	17	2	103
0	18	18	3	122
0	19	19	3	111
1	0	0	37	104
1	1	1	10	101
1	2	2	2	93
1	3	3	3	109
1	4	4	3	101
1	5	5	5	99
1	6	6	0	107
1	7	7	5	105
1	8	8	2	102
1	9	9	7	97
1	10	10	10	92
1	11	11	0	96
1	12	12	18	102
1	13	13	25	102
1	14	14	0	97
1	15	15	2	86
1	16	16	6	103
1	17	17	6	87
1	18	18	1	96
1	19	19	4	107
2	0	0	45	113
2	1	1	5	103
2	2	2	8	111
2	3	3	4	103
2	4	4	1	114
2	5	5	5	88
2	6	6	1	86
2	7	7	6	97
2	8	8	0	88
2	9	9	0	98
2	10	10	15	98
2	11	11	3	91
2	12	12	13	102
2	13	13	37	110
2	14	14	0	115
2	15	15	14	97
2	16	16	1	82
2	17	17	1	86
2	18	18	0	120
2	19	19	0	105
3	0	0	29	97
3	1	1	11	88
3	2	2	6	100
3	3	3	5	105
3	4	4	6	93
3	5	5	3	69
3	6	6	5	109
3	7	7	2	77
3	8	8	0	100
3	9	9	4	102
3	10	10	3	91
3	11	11	1	101
3	12	12	31	120
3	13	13	19	111
3	14	14	0	97
3	15	15	1	97
3	16	16	4	85
3	17	17	0	107
3	18	18	5	104
3	19	19	1	93
4	0	0	17	80
4	1	1	15	110
4	2	2	6	96
4	3	3	6	115
4	4	4	1	90
4	5	5	4	104
4	6	6	0	89
4	7	7	7	93
4	8	8	0	101
4	9	9	0	92
4	10	10	8	96
4	11	11	0	97
4	12	12	16	92
4	13	13	25	116
4	14	14	0	93
4	15	15	1	94
4	16	16	6	102
4	17	17	0	102
4	18	18	2	87
4	19	19	3	103
5	0	0	53	109
5	1	1	30	107
5	2	2	7	87
5	3	3	3	109
5	4	4	5	92
5	5	5	12	96
5	6	6	0	86
5	7	7	7	110
5	8	8	3	95
5	9	9	3	102
5	10	10	13	109
5	11	11	6	109
5	12	12	36	95
5	13	13	41	108
5	14	14	2	115
5	15	15	1	118
5	16	16	5	102
5	17	17	0	74
5	18	18	2	108
5	19	19	0	109
6	0	0	22	103
6	1	1	14	107
6	2	2	1	102
6	3	3	1	91
6	4	4	2	95
6	5	5	16	119
6	6	6	2	99
6	7	7	5	98
6	8	8	1	105
6	9	9	0	101
6	10	10	17	88
6	11	11	0	93
6	12	12	20	102
6	13	13	16	84
6	14	14	5	95
6	15	15	2	110
6	16	16	3	102
6	17	17	0	111
6	18	18	0	104
6	19	19	2	86
7	0	0	23	100
7	1	1	18	100
7	2	2	1	96
7	3	3	3	90
7	4	4	0	118
7	5	5	5	101
7	6	6	2	81
7	7	7	7	96
7	8	8	0	91
7	9	9	0	103
7	10	10	3	105
7	11	11	2	86
7	12	12	19	98
7	13	13	18	104
7	14	14	0	110
7	15	15	0	119
7	16	16	4	108
7	17	17	3	95
7	18	18	2	106
7	19	19	4	103
8	0	0	39	103
8	1	1	16	91
8	2	2	4	101
8	3	3	13	110
8	4	4	3	82
8	5	5	19	107
8	6	6	0	86
8	7	7	14	91
8	8	8	2	113
8	9	9	1	93
8	10	10	14	92
8	11	11	0	102
8	12	12	27	98
8	13	13	35	83
8	14	14	4	115
8	15	15	4	96
8	16	16	1	105
8	17	17	0	108
8	18	18	5	93
8	19	19	0	96
9	0	0	40	102
9	1	1	15	86
9	2	2	5	109
9	3	3	8	108
9	4	4	3	94
9	5	5	13	102
9	6	6	0	89
9	7	7	9	99
9	8	8	0	95
9	9	9	1	109
9	10	10	23	113
9	11	11	3	92
9	12	12	28	110
9	13	13	28	93
9	14	14	6	112
9	15	15	2	91
9	16	16	5	111
9	17	17	1	92
9	18	18	0	92
9	19	19	1	87
