sample_index	mutation_index	cluster_index	var	depth
0	0	0	26	92
0	1	1	0	96
0	2	2	1	110
0	3	3	1	98
0	4	4	2	105
0	5	5	0	107
0	6	6	2	94
0	7	7	0	86
0	8	8	0	87
0	9	9	0	95
0	10	10	20	106
0	11	11	0	89
0	12	12	2	96
0	13	13	0	102
0	14	14	1	109
0	15	15	11	115
0	16	16	0	102
0	17	17	2	96
0	18	18	0	87
0	19	19	0	97
0	20	20	0	85
0	21	21	2	99
0	22	22	2	91
0	23	23	0	89
0	24	24	2	99
0	25	25	13	112
0	26	26	0	113
0	27	27	1	92
0	28	28	20	91
0	29	29	0	108
0	30	30	6	102
0	31	31	1	88
0	32	32	0	119
0	33	33	4	105
0	34	34	15	106
0	35	35	0	97
0	36	36	2	104
0	37	37	5	98
0	38	38	3	98
0	39	39	0	91
0	40	40	0	89
0	41	41	1	95
0	42	42	0	97
0	43	43	27	104
0	44	44	3	112
0	45	45	0	112
0	46	46	34	124
0	47	47	0	100
0	48	48	0	104
0	49	49	0	94
0	50	50	1	112
0	51	51	1	92
0	52	52	2	105
0	53	53	1	82
0	54	54	1	93
0	55	55	0	91
0	56	56	2	89
0	57	57	7	94
0	58	58	0	100
0	59	59	21	77
0	60	60	0	94
0	61	61	0	90
0	62	62	5	97
0	63	63	0	93
0	64	64	3	87
0	65	65	10	92
0	66	66	0	118
0	67	67	2	99
0	68	68	1	90
0	69	69	0	90
0	70	70	1	88
0	71	71	0	109
0	72	72	2	93
0	73	73	1	92
0	74	74	0	91
0	75	75	0	100
0	76	76	0	115
0	77	77	0	84
0	78	78	0	94
0	79	79	0	81
0	80	80	1	107
0	81	81	0	114
0	82	82	0	104
0	83	83	1	98
0	84	84	4	105
0	85	85	30	117
0	86	86	6	84
0	87	87	0	116
0	88	88	1	75
0	89	89	18	102
0	90	90	0	85
0	91	91	15	97
0	92	92	0	105
0	93	93	2	86
0	94	94	0	85
0	95	95	0	82
0	96	96	0	91
0	97	97	0	98
0	98	98	0	107
0	99	99	1	89
1	0	0	40	82
1	1	1	3	101
1	2	2	1	103
1	3	3	1	101
1	4	4	3	97
1	5	5	0	88
1	6	6	2	101
1	7	7	1	90
1	8	8	0	91
1	9	9	0	104
1	10	10	33	118
1	11	11	0	116
1	12	12	3	89
1	13	13	1	88
1	14	14	2	96
1	15	15	19	91
1	16	16	1	89
1	17	17	10	89
1	18	18	10	108
1	19	19	0	115
1	20	20	3	119
1	21	21	4	100
1	22	22	1	97
1	23	23	1	97
1	24	24	2	103
1	25	25	24	98
1	26	26	2	87
1	27	27	6	113
1	28	28	56	100
1	29	29	0	98
1	30	30	10	94
1	31	31	3	87
1	32	32	2	93
1	33	33	8	96
1	34	34	25	93
1	35	35	0	103
1	36	36	1	109
1	37	37	4	95
1	38	38	6	117
1	39	39	0	94
1	40	40	2	98
1	41	41	9	99
1	42	42	0	119
1	43	43	48	95
1	44	44	0	93
1	45	45	0	111
1	46	46	46	106
1	47	47	1	106
1	48	48	1	108
1	49	49	1	111
1	50	50	0	94
1	51	51	1	110
1	52	52	0	122
1	53	53	0	89
1	54	54	4	91
1	55	55	1	104
1	56	56	0	96
1	57	57	18	94
1	58	58	0	108
1	59	59	52	94
1	60	60	0	118
1	61	61	1	77
1	62	62	38	110
1	63	63	0	93
1	64	64	2	96
1	65	65	11	103
