sample_index	mutation_index	cluster_index	var	depth
0	0	0	21	85
0	1	1	14	97
0	2	2	4	101
0	3	3	1	102
0	4	4	8	94
0	5	5	1	74
0	6	6	3	91
0	7	7	0	101
0	8	8	15	114
0	9	9	5	99
0	10	10	17	93
0	11	11	10	104
0	12	12	1	91
0	13	13	3	92
0	14	14	0	95
0	15	15	14	93
0	16	16	3	114
0	17	17	3	90
0	18	18	1	98
0	19	19	1	107
1	0	0	39	102
1	1	1	19	106
1	2	2	1	98
1	3	3	0	113
1	4	4	6	102
1	5	5	0	82
1	6	6	1	99
1	7	7	1	108
1	8	8	31	103
1	9	9	4	95
1	10	10	29	107
1	11	11	8	86
1	12	12	5	109
1	13	13	0	87
1	14	14	0	103
1	15	15	15	101
1	16	16	1	105
1	17	17	1	96
1	18	18	1	96
1	19	19	0	101
2	0	0	33	94
2	1	1	13	104
2	2	2	1	103
2	3	3	4	110
2	4	4	8	105
2	5	5	0	99
2	6	6	4	99
2	7	7	0	107
2	8	8	24	107
2	9	9	6	93
2	10	10	32	111
2	11	11	15	111
2	12	12	1	101
2	13	13	4	105
2	14	14	0	91
2	15	15	10	87
2	16	16	3	88
2	17	17	2	107
2	18	18	6	86
2	19	19	1	87
3	0	0	30	94
3	1	1	18	89
3	2	2	0	107
3	3	3	3	100
3	4	4	12	100
3	5	5	2	92
3	6	6	0	104
3	7	7	2	95
3	8	8	34	106
3	9	9	2	104
3	10	10	24	95
3	11	11	15	94
3	12	12	0	96
3	13	13	2	106
3	14	14	5	90
3	15	15	19	115
3	16	16	3	91
3	17	17	1	102
3	18	18	0	101
3	19	19	3	107
4	0	0	34	98
4	1	1	17	97
4	2	2	0	102
4	3	3	2	92
4	4	4	13	100
4	5	5	1	126
4	6	6	1	98
4	7	7	4	94
4	8	8	21	111
4	9	9	0	91
4	10	10	17	107
4	11	11	14	109
4	12	12	1	86
4	13	13	1	109
4	14	14	0	105
4	15	15	11	108
4	16	16	9	96
4	17	17	2	108
4	18	18	1	85
4	19	19	1	104
5	0	0	38	110
5	1	1	13	96
5	2	2	2	98
5	3	3	1	101
5	4	4	7	112
5	5	5	5	82
5	6	6	0	106
5	7	7	1	90
5	8	8	21	106
5	9	9	4	92
5	10	10	31	110
5	11	11	13	105
5	12	12	0	81
5	13	13	1	106
5	14	14	0	89
5	15	15	15	108
5	16	16	0	90
5	17	17	0	108
5	18	18	2	105
5	19	19	1	99
6	0	0	36	104
6	1	1	22	106
6	2	2	4	107
6	3	3	0	119
6	4	4	5	85
6	5	5	2	101
6	6	6	0	82
6	7	7	0	94
6	8	8	25	91
6	9	9	14	110
6	10	10	33	89
6	11	11	12	93
6	12	12	1	110
6	13	13	5	100
6	14	14	1	83
6	15	15	11	92
6	16	16	3	95
6	17	17	0	99
6	18	18	0	98
6	19	19	6	96
7	0	0	29	96
7	1	1	20	97
7	2	2	0	82
7	3	3	0	94
7	4	4	4	92
7	5	5	2	119
7	6	6	1	94
7	7	7	0	84
7	8	8	29	109
7	9	9	12	99
7	10	10	27	106
7	11	11	20	116
7	12	12	5	73
7	13	13	6	97
7	14	14	0	98
7	15	15	16	107
7	16	16	1	104
7	17	17	0	129
7	18	18	7	97
7	19	19	4	96
8	0	0	27	99
8	1	1	15	99
8	2	2	1	122
8	3	3	0	107
8	4	4	11	101
8	5	5	3	95
8	6	6	1	99
8	7	7	3	104
8	8	8	22	101
8	9	9	12	117
8	10	10	22	118
8	11	11	14	104
8	12	12	3	112
8	13	13	6	101
8	14	14	1	99
8	15	15	14	105
8	16	16	5	92
8	17	17	1	100
8	18	18	0	94
8	19	19	2	128
9	0	0	31	111
9	1	1	8	84
9	2	2	1	109
9	3	3	5	101
9	4	4	5	109
9	5	5	1	96
9	6	6	0	93
9	7	7	1	107
9	8	8	23	100
9	9	9	7	93
9	10	10	14	92
9	11	11	16	114
9	12	12	0	100
9	13	13	2	108
9	14	14	2	113
9	15	15	6	107
9	16	16	5	105
9	17	17	1	100
9	18	18	1	94
9	19	19	0	94
