sample_index	mutation_index	cluster_index	var	depth
0	0	0	58	112
0	1	1	39	97
0	2	2	0	93
0	3	3	28	107
0	4	4	3	111
0	5	5	0	93
0	6	6	3	119
0	7	7	3	81
0	8	8	21	87
0	9	9	13	105
0	10	10	1	78
0	11	11	3	89
0	12	12	2	135
0	13	13	4	97
0	14	14	4	95
0	15	15	0	120
0	16	16	6	99
0	17	17	0	101
0	18	18	0	110
0	19	19	29	106
0	20	20	0	117
0	21	21	0	110
0	22	22	0	85
0	23	23	14	86
0	24	24	0	91
0	25	25	7	98
0	26	26	3	93
0	27	27	0	84
0	28	28	6	96
0	29	29	10	94
0	30	30	0	122
0	31	31	12	99
0	32	32	1	79
0	33	33	1	100
0	34	34	4	101
0	35	35	9	108
0	36	36	2	93
0	37	37	1	88
0	38	38	4	91
0	39	39	0	114
0	40	40	0	108
0	41	41	1	97
0	42	42	2	104
0	43	43	2	99
0	44	44	9	92
0	45	45	0	107
0	46	46	7	103
0	47	47	1	102
0	48	48	0	73
0	49	49	0	88
1	0	0	40	91
1	1	1	34	100
1	2	2	0	87
1	3	3	16	79
1	4	4	5	104
1	5	5	4	111
1	6	6	2	100
1	7	7	3	84
1	8	8	21	109
1	9	9	21	112
1	10	10	0	101
1	11	11	5	110
1	12	12	0	83
1	13	13	3	92
1	14	14	1	102
1	15	15	1	109
1	16	16	8	104
1	17	17	2	95
1	18	18	1	118
1	19	19	38	95
1	20	20	3	88
1	21	21	0	85
1	22	22	4	118
1	23	23	10	96
1	24	24	3	94
1	25	25	1	113
1	26	26	5	95
1	27	27	0	112
1	28	28	13	105
1	29	29	13	101
1	30	30	0	108
1	31	31	9	86
1	32	32	5	121
1	33	33	1	107
1	34	34	5	101
1	35	35	22	115
1	36	36	2	100
1	37	37	0	105
1	38	38	6	96
1	39	39	2	110
1	40	40	1	95
1	41	41	0	89
1	42	42	1	94
1	43	43	0	102
1	44	44	7	100
1	45	45	0	101
1	46	46	5	97
1	47	47	2	96
1	48	48	0	102
1	49	49	1	92
2	0	0	47	109
2	1	1	25	89
2	2	2	0	110
2	3	3	20	107
2	4	4	7	85
2	5	5	2	104
2	6	6	2	85
2	7	7	3	83
2	8	8	20	103
2	9	9	8	91
2	10	10	0	94
2	11	11	0	100
2	12	12	0	102
2	13	13	0	80
2	14	14	6	94
2	15	15	0	100
2	16	16	8	106
2	17	17	0	94
2	18	18	1	82
2	19	19	25	91
2	20	20	0	91
2	21	21	0	108
2	22	22	0	108
2	23	23	13	111
2	24	24	1	102
2	25	25	1	95
2	26	26	4	93
2	27	27	0	96
2	28	28	3	109
2	29	29	3	94
2	30	30	1	106
2	31	31	6	113
2	32	32	2	103
2	33	33	0	98
2	34	34	2	85
2	35	35	11	101
2	36	36	0	103
2	37	37	0	104
2	38	38	3	92
2	39	39	2	118
2	40	40	0	104
2	41	41	0	94
2	42	42	1	91
2	43	43	0	99
2	44	44	5	106
2	45	45	3	117
2	46	46	16	119
2	47	47	0	94
2	48	48	1	106
2	49	49	1	105
3	0	0	22	90
3	1	1	20	100
3	2	2	0	103
3	3	3	16	117
3	4	4	5	102
3	5	5	1	96
3	6	6	7	96
3	7	7	3	104
3	8	8	14	115
3	9	9	11	104
3	10	10	0	80
3	11	11	2	96
3	12	12	0	98
3	13	13	0	101
3	14	14	1	95
3	15	15	2	98
3	16	16	8	92
3	17	17	0	109
3	18	18	1	97
3	19	19	18	104
3	20	20	0	111
3	21	21	0	124
3	22	22	0	104
3	23	23	8	96
3	24	24	0	104
3	25	25	1	99
3	26	26	1	89
3	27	27	1	89
3	28	28	5	96
3	29	29	7	101
3	30	30	2	92
3	31	31	2	77
3	32	32	0	108
3	33	33	1	115
3	34	34	1	115
3	35	35	11	106
3	36	36	4	100
3	37	37	2	104
3	38	38	7	109
3	39	39	3	101
3	40	40	0	107
3	41	41	0	115
3	42	42	0	113
3	43	43	4	103
3	44	44	5	93
3	45	45	0	95
3	46	46	7	83
3	47	47	1	95
3	48	48	0	79
3	49	49	0	86
4	0	0	58	106
4	1	1	29	93
4	2	2	4	104
4	3	3	35	134
4	4	4	11	106
4	5	5	0	91
4	6	6	2	87
4	7	7	1	98
4	8	8	26	91
4	9	9	28	99
4	10	10	4	104
4	11	11	4	89
4	12	12	0	113
4	13	13	1	110
4	14	14	8	93
4	15	15	0	95
4	16	16	15	116
4	17	17	0	117
4	18	18	0	94
4	19	19	28	92
4	20	20	0	74
4	21	21	1	101
4	22	22	2	97
4	23	23	20	92
