sample_index	mutation_index	cluster_index	var	depth
0	0	0	35	93
0	1	1	2	122
0	2	2	2	97
0	3	3	15	88
0	4	4	12	88
0	5	5	11	98
0	6	6	11	90
0	7	7	32	95
0	8	8	39	104
0	9	9	0	108
0	10	10	17	89
0	11	11	12	107
0	12	12	0	97
0	13	13	7	91
0	14	14	3	107
0	15	15	2	96
0	16	16	3	95
0	17	17	2	80
0	18	18	2	100
0	19	19	4	89
1	0	0	42	91
1	1	1	2	85
1	2	2	3	103
1	3	3	12	96
1	4	4	23	101
1	5	5	11	75
1	6	6	17	105
1	7	7	30	91
1	8	8	33	78
1	9	9	1	93
1	10	10	9	107
1	11	11	5	90
1	12	12	0	92
1	13	13	1	91
1	14	14	3	99
1	15	15	11	97
1	16	16	2	95
1	17	17	2	111
1	18	18	1	94
1	19	19	0	91
2	0	0	43	98
2	1	1	2	100
2	2	2	4	113
2	3	3	18	96
2	4	4	21	100
2	5	5	10	92
2	6	6	16	108
2	7	7	30	89
2	8	8	44	95
2	9	9	0	95
2	10	10	19	110
2	11	11	22	104
2	12	12	2	107
2	13	13	2	94
2	14	14	2	85
2	15	15	10	78
2	16	16	3	103
2	17	17	1	115
2	18	18	3	104
2	19	19	0	105
3	0	0	39	89
3	1	1	0	121
3	2	2	1	119
3	3	3	21	85
3	4	4	13	106
3	5	5	12	104
3	6	6	22	102
3	7	7	42	109
3	8	8	37	100
3	9	9	1	99
3	10	10	11	92
3	11	11	12	101
3	12	12	1	104
3	13	13	8	111
3	14	14	2	87
3	15	15	9	97
3	16	16	5	104
3	17	17	1	99
3	18	18	2	107
3	19	19	0	91
4	0	0	40	94
4	1	1	3	101
4	2	2	2	84
4	3	3	18	97
4	4	4	32	104
4	5	5	12	94
4	6	6	20	95
4	7	7	29	105
4	8	8	27	99
4	9	9	1	89
4	10	10	22	103
4	11	11	13	88
4	12	12	1	101
4	13	13	10	112
4	14	14	7	97
4	15	15	17	90
4	16	16	0	114
4	17	17	1	92
4	18	18	3	80
4	19	19	2	101
5	0	0	41	105
5	1	1	4	106
5	2	2	2	96
5	3	3	25	104
5	4	4	8	85
5	5	5	7	94
5	6	6	7	92
5	7	7	29	96
5	8	8	20	64
5	9	9	0	87
5	10	10	11	107
5	11	11	8	87
5	12	12	3	100
5	13	13	1	111
5	14	14	1	127
5	15	15	0	93
5	16	16	5	98
5	17	17	0	100
5	18	18	0	87
5	19	19	1	106
6	0	0	32	105
6	1	1	0	97
6	2	2	3	93
6	3	3	19	101
6	4	4	15	101
6	5	5	7	122
6	6	6	13	96
6	7	7	30	93
6	8	8	35	103
6	9	9	0	102
6	10	10	11	95
6	11	11	21	109
6	12	12	1	81
6	13	13	3	94
6	14	14	4	91
6	15	15	2	99
6	16	16	0	91
6	17	17	0	101
6	18	18	3	95
6	19	19	0	109
7	0	0	37	102
7	1	1	2	116
7	2	2	4	93
7	3	3	26	93
7	4	4	18	110
7	5	5	4	100
7	6	6	18	92
7	7	7	43	97
7	8	8	40	98
7	9	9	2	99
7	10	10	19	94
7	11	11	16	108
7	12	12	1	99
7	13	13	5	91
7	14	14	0	105
7	15	15	2	97
7	16	16	0	103
7	17	17	3	85
7	18	18	0	105
7	19	19	7	118
8	0	0	44	92
8	1	1	1	95
8	2	2	4	99
8	3	3	36	112
8	4	4	28	110
8	5	5	7	104
8	6	6	34	114
8	7	7	30	83
8	8	8	53	114
8	9	9	1	117
8	10	10	22	100
8	11	11	17	97
8	12	12	0	74
8	13	13	3	92
8	14	14	2	99
8	15	15	4	90
8	16	16	0	99
8	17	17	3	93
8	18	18	2	123
8	19	19	9	94
9	0	0	44	106
9	1	1	1	93
9	2	2	6	108
9	3	3	27	100
9	4	4	17	77
9	5	5	14	107
9	6	6	28	97
9	7	7	39	97
9	8	8	41	100
9	9	9	6	80
9	10	10	11	104
9	11	11	14	98
9	12	12	1	91
9	13	13	8	112
9	14	14	0	108
9	15	15	5	105
9	16	16	0	101
9	17	17	1	82
9	18	18	6	74
9	19	19	3	96
