sample_index	mutation_index	cluster_index	var	depth
0	0	0	25	103
0	1	1	3	102
0	2	2	6	96
0	3	3	0	100
0	4	4	13	92
0	5	5	1	108
0	6	6	0	83
0	7	7	0	91
0	8	8	2	101
0	9	9	1	100
0	10	10	0	94
0	11	11	0	87
0	12	12	1	100
0	13	13	0	99
0	14	14	3	120
0	15	15	5	109
0	16	16	22	106
0	17	17	1	108
0	18	18	4	104
0	19	19	2	106
0	20	20	1	79
0	21	21	0	98
0	22	22	4	96
0	23	23	0	89
0	24	24	0	104
0	25	25	1	106
0	26	26	0	115
0	27	27	5	101
0	28	28	0	122
0	29	29	1	105
0	30	30	3	105
0	31	31	9	109
0	32	32	0	99
0	33	33	0	88
0	34	34	0	105
0	35	35	0	103
0	36	36	5	81
0	37	37	1	87
0	38	38	8	105
0	39	39	17	100
0	40	40	0	97
0	41	41	6	102
0	42	42	0	96
0	43	43	1	92
0	44	44	0	107
0	45	45	0	111
0	46	46	0	117
0	47	47	1	100
0	48	48	4	101
0	49	49	2	95
1	0	0	40	101
1	1	1	5	104
1	2	2	7	107
1	3	3	0	100
1	4	4	18	112
1	5	5	10	113
1	6	6	0	89
1	7	7	3	93
1	8	8	4	121
1	9	9	3	93
1	10	10	0	106
1	11	11	5	103
1	12	12	2	101
1	13	13	4	103
1	14	14	4	95
1	15	15	3	98
1	16	16	37	112
1	17	17	0	100
1	18	18	19	108
1	19	19	4	98
1	20	20	4	100
1	21	21	0	129
1	22	22	1	87
1	23	23	1	96
1	24	24	0	91
1	25	25	1	79
1	26	26	2	116
1	27	27	3	99
1	28	28	0	95
1	29	29	3	99
1	30	30	6	110
1	31	31	7	100
1	32	32	1	104
1	33	33	2	119
1	34	34	2	111
1	35	35	4	105
1	36	36	8	104
1	37	37	0	105
1	38	38	15	95
1	39	39	21	93
1	40	40	1	98
1	41	41	12	112
1	42	42	5	94
1	43	43	0	97
1	44	44	1	102
1	45	45	0	96
1	46	46	2	97
1	47	47	0	93
1	48	48	0	89
1	49	49	1	118
2	0	0	30	91
2	1	1	0	93
2	2	2	4	100
2	3	3	1	116
2	4	4	20	122
2	5	5	2	97
2	6	6	1	104
2	7	7	1	84
2	8	8	2	95
2	9	9	2	106
2	10	10	3	107
2	11	11	1	103
2	12	12	6	112
2	13	13	2	89
2	14	14	0	106
2	15	15	5	116
2	16	16	27	120
2	17	17	2	91
2	18	18	9	101
2	19	19	0	92
2	20	20	5	101
2	21	21	0	96
2	22	22	2	84
2	23	23	0	96
2	24	24	0	101
2	25	25	0	82
2	26	26	2	109
2	27	27	2	101
2	28	28	0	104
2	29	29	4	115
2	30	30	4	101
2	31	31	9	123
2	32	32	0	98
2	33	33	0	99
2	34	34	0	88
2	35	35	1	106
2	36	36	1	102
2	37	37	2	106
2	38	38	12	101
2	39	39	13	93
2	40	40	0	102
2	41	41	3	88
2	42	42	5	97
2	43	43	0	107
2	44	44	0	105
2	45	45	0	109
2	46	46	1	106
2	47	47	0	93
2	48	48	0	97
2	49	49	0	108
3	0	0	36	88
3	1	1	1	122
3	2	2	7	104
3	3	3	0	123
3	4	4	17	91
3	5	5	2	109
3	6	6	2	109
3	7	7	3	104
3	8	8	3	107
3	9	9	2	115
3	10	10	0	102
3	11	11	1	118
3	12	12	4	109
3	13	13	2	87
3	14	14	1	111
3	15	15	1	102
3	16	16	39	110
3	17	17	0	89
3	18	18	12	86
3	19	19	0	82
3	20	20	4	91
3	21	21	0	107
3	22	22	4	107
3	23	23	1	99
3	24	24	0	104
3	25	25	0	92
3	26	26	1	101
3	27	27	7	96
3	28	28	0	109
3	29	29	1	97
3	30	30	3	81
3	31	31	5	111
3	32	32	1	104
3	33	33	3	86
3	34	34	4	101
3	35	35	1	95
3	36	36	3	106
3	37	37	2	117
3	38	38	7	102
3	39	39	15	85
3	40	40	0	103
3	41	41	3	86
3	42	42	3	96
3	43	43	0	85
3	44	44	4	91
3	45	45	0	100
3	46	46	0	87
3	47	47	2	103
3	48	48	0	100
3	49	49	1	111
4	0	0	28	97
4	1	1	4	107
4	2	2	4	113
4	3	3	0	109
4	4	4	16	104
4	5	5	2	101
4	6	6	0	108
4	7	7	1	99
4	8	8	2	133
4	9	9	1	107
4	10	10	0	101
4	11	11	1	100
4	12	12	1	119
4	13	13	0	88
4	14	14	7	99
4	15	15	1	103
4	16	16	24	88
4	17	17	2	95
4	18	18	7	96
4	19	19	1	112
4	20	20	3	93
4	21	21	0	96
4	22	22	3	81
4	23	23	0	99
4	24	24	0	104
4	25	25	1	101
4	26	26	2	99
4	27	27	2	86
4	28	28	2	115
4	29	29	0	107
4	30	30	1	98
4	31	31	0	94
4	32	32	0	109
4	33	33	0	92
4	34	34	4	102
4	35	35	0	82
4	36	36	9	112
4	37	37	1	111
4	38	38	6	99
4	39	39	14	101
4	40	40	0	108
4	41	41	5	100
4	42	42	1	89
4	43	43	0	101
4	44	44	4	105
4	45	45	1	98
4	46	46	1	101
4	47	47	1	106
4	48	48	1	107
4	49	49	0	91
5	0	0	27	91
5	1	1	6	112
5	2	2	6	91
5	3	3	0	93
5	4	4	15	112
5	5	5	3	109
5	6	6	0	98
5	7	7	3	93
5	8	8	2	95
5	9	9	3	97
5	10	10	0	106
5	11	11	3	94
5	12	12	4	102
5	13	13	7	98
5	14	14	2	99
5	15	15	2	76
5	16	16	32	91
5	17	17	0	83
5	18	18	8	85
5	19	19	4	79
5	20	20	1	117
5	21	21	0	100
5	22	22	0	110
5	23	23	0	90
5	24	24	3	109
5	25	25	6	107
5	26	26	0	108
5	27	27	11	112
5	28	28	0	108
5	29	29	0	99
5	30	30	0	105
5	31	31	10	103
5	32	32	0	119
5	33	33	0	111
5	34	34	0	93
5	35	35	2	90
5	36	36	0	130
5	37	37	0	94
5	38	38	6	96
5	39	39	19	93
5	40	40	1	100
5	41	41	7	98
5	42	42	5	104
5	43	43	2	110
5	44	44	2	111
5	45	45	0	111
5	46	46	1	101
5	47	47	0	109
5	48	48	0	90
5	49	49	0	115
6	0	0	32	92
6	1	1	1	88
6	2	2	3	108
6	3	3	0	118
6	4	4	15	110
6	5	5	4	112
6	6	6	0	120
6	7	7	2	100
6	8	8	3	88
6	9	9	6	102
6	10	10	0	111
6	11	11	0	102
6	12	12	0	93
6	13	13	2	101
6	14	14	2	106
6	15	15	6	107
6	16	16	35	88
6	17	17	0	97
6	18	18	6	116
6	19	19	4	111
6	20	20	1	86
6	21	21	1	104
6	22	22	5	114
6	23	23	1	89
6	24	24	1	108
6	25	25	0	89
6	26	26	0	85
6	27	27	3	83
6	28	28	0	102
6	29	29	0	100
6	30	30	1	91
6	31	31	3	89
6	32	32	0	100
6	33	33	0	104
6	34	34	0	125
6	35	35	2	105
6	36	36	0	89
6	37	37	1	107
6	38	38	19	110
6	39	39	10	81
6	40	40	2	103
6	41	41	11	90
6	42	42	7	116
6	43	43	0	132
6	44	44	1	98
6	45	45	0	105
6	46	46	0	88
6	47	47	0	109
6	48	48	0	87
6	49	49	1	89
7	0	0	30	114
7	1	1	5	91
7	2	2	6	107
7	3	3	2	99
7	4	4	16	103
7	5	5	2	105
7	6	6	1	83
7	7	7	3	101
7	8	8	0	94
7	9	9	0	106
7	10	10	0	107
7	11	11	2	107
7	12	12	4	87
7	13	13	1	104
7	14	14	0	88
7	15	15	1	92
7	16	16	31	104
7	17	17	0	106
7	18	18	12	98
7	19	19	0	96
7	20	20	1	89
7	21	21	0	113
7	22	22	4	111
7	23	23	0	107
7	24	24	0	112
7	25	25	3	106
7	26	26	2	96
7	27	27	2	98
7	28	28	0	105
7	29	29	0	92
7	30	30	1	102
7	31	31	7	100
7	32	32	0	120
7	33	33	0	100
7	34	34	1	100
7	35	35	0	105
7	36	36	5	104
7	37	37	0	110
7	38	38	10	99
7	39	39	10	88
7	40	40	1	88
7	41	41	3	94
7	42	42	2	129
7	43	43	0	115
7	44	44	1	92
7	45	45	0	107
7	46	46	4	98
7	47	47	1	104
7	48	48	1	113
7	49	49	0	109
8	0	0	36	82
8	1	1	5	102
8	2	2	3	112
8	3	3	0	103
8	4	4	19	92
8	5	5	4	87
8	6	6	4	88
8	7	7	2	102
8	8	8	1	108
8	9	9	3	105
8	10	10	0	96
8	11	11	5	119
8	12	12	4	93
8	13	13	2	112
8	14	14	2	110
8	15	15	4	93
8	16	16	39	115
8	17	17	0	115
8	18	18	7	101
8	19	19	1	94
8	20	20	1	88
8	21	21	0	105
8	22	22	1	105
8	23	23	1	107
8	24	24	2	98
8	25	25	0	92
8	26	26	0	99
8	27	27	3	79
8	28	28	0	78
8	29	29	0	105
8	30	30	5	98
8	31	31	6	96
8	32	32	0	105
8	33	33	0	125
8	34	34	0	113
8	35	35	1	101
8	36	36	4	106
8	37	37	0	84
8	38	38	14	113
8	39	39	16	98
8	40	40	4	103
8	41	41	11	82
8	42	42	4	95
8	43	43	0	115
8	44	44	1	122
8	45	45	0	100
8	46	46	2	105
8	47	47	3	109
8	48	48	0	107
8	49	49	2	84
9	0	0	38	108
9	1	1	3	107
9	2	2	4	106
9	3	3	2	84
9	4	4	15	108
9	5	5	2	91
9	6	6	0	97
9	7	7	2	107
9	8	8	1	95
9	9	9	4	98
9	10	10	1	97
9	11	11	5	109
9	12	12	0	98
9	13	13	5	110
9	14	14	6	116
9	15	15	3	111
9	16	16	35	108
9	17	17	2	87
9	18	18	18	110
9	19	19	0	101
9	20	20	2	114
9	21	21	0	80
9	22	22	5	105
9	23	23	0	113
9	24	24	1	103
9	25	25	0	109
9	26	26	0	92
9	27	27	3	101
9	28	28	0	105
9	29	29	0	106
9	30	30	3	94
9	31	31	7	94
9	32	32	0	94
9	33	33	0	91
9	34	34	0	118
9	35	35	1	94
9	36	36	1	113
9	37	37	0	94
9	38	38	8	97
9	39	39	21	92
9	40	40	1	111
9	41	41	6	82
9	42	42	4	102
9	43	43	0	103
9	44	44	1	101
9	45	45	0	92
9	46	46	2	96
9	47	47	0	105
9	48	48	0	97
9	49	49	0	95
