sample_index	mutation_index	cluster_index	var	depth
0	0	0	36	110
0	1	1	0	118
0	2	2	1	102
0	3	3	11	106
0	4	4	0	104
0	5	5	2	101
0	6	6	30	108
0	7	7	1	109
0	8	8	0	106
0	9	9	0	90
0	10	10	6	124
0	11	11	29	103
0	12	12	1	81
0	13	13	10	87
0	14	14	1	98
0	15	15	0	86
0	16	16	8	103
0	17	17	3	95
0	18	18	15	98
0	19	19	0	91
0	20	20	0	116
0	21	21	2	102
0	22	22	1	98
0	23	23	0	95
0	24	24	0	92
0	25	25	4	107
0	26	26	5	99
0	27	27	2	98
0	28	28	2	104
0	29	29	0	92
0	30	30	0	100
0	31	31	0	91
0	32	32	5	96
0	33	33	0	89
0	34	34	28	116
0	35	35	33	113
0	36	36	0	96
0	37	37	23	87
0	38	38	36	99
0	39	39	0	88
0	40	40	2	94
0	41	41	3	80
0	42	42	1	99
0	43	43	3	90
0	44	44	0	93
0	45	45	2	107
0	46	46	0	123
0	47	47	1	103
0	48	48	0	125
0	49	49	0	103
1	0	0	44	110
1	1	1	2	93
1	2	2	1	119
1	3	3	12	92
1	4	4	1	96
1	5	5	0	100
1	6	6	27	88
1	7	7	3	91
1	8	8	4	96
1	9	9	0	84
1	10	10	7	112
1	11	11	17	101
1	12	12	0	90
1	13	13	12	98
1	14	14	2	94
1	15	15	1	115
1	16	16	1	86
1	17	17	2	111
1	18	18	6	79
1	19	19	4	107
1	20	20	0	105
1	21	21	1	116
1	22	22	4	94
1	23	23	3	105
1	24	24	2	106
1	25	25	2	102
1	26	26	6	105
1	27	27	0	88
1	28	28	1	101
1	29	29	1	100
1	30	30	3	96
1	31	31	2	104
1	32	32	2	104
1	33	33	0	95
1	34	34	23	86
1	35	35	34	89
1	36	36	0	95
1	37	37	28	111
1	38	38	29	106
1	39	39	4	96
1	40	40	3	109
1	41	41	1	96
1	42	42	0	90
1	43	43	8	80
1	44	44	0	99
1	45	45	0	87
1	46	46	3	88
1	47	47	0	84
1	48	48	0	119
1	49	49	0	110
2	0	0	39	87
2	1	1	0	90
2	2	2	0	112
2	3	3	24	114
2	4	4	0	85
2	5	5	1	115
2	6	6	38	101
2	7	7	5	87
2	8	8	0	85
2	9	9	2	107
2	10	10	7	86
2	11	11	16	85
2	12	12	4	126
2	13	13	18	99
2	14	14	0	107
2	15	15	2	102
2	16	16	1	111
2	17	17	4	105
2	18	18	21	97
2	19	19	0	100
2	20	20	2	92
2	21	21	7	90
2	22	22	2	92
2	23	23	0	101
2	24	24	1	96
2	25	25	3	102
2	26	26	4	94
2	27	27	3	99
2	28	28	0	109
2	29	29	3	98
2	30	30	8	100
2	31	31	0	96
2	32	32	7	94
2	33	33	2	101
2	34	34	32	94
2	35	35	43	87
2	36	36	0	101
2	37	37	31	84
2	38	38	42	99
2	39	39	0	104
2	40	40	2	103
2	41	41	1	94
2	42	42	0	105
