sample_index	mutation_index	cluster_index	var	depth
0	0	0	29	108
0	1	1	15	94
0	2	2	0	112
0	3	3	0	98
0	4	4	2	83
0	5	5	1	92
0	6	6	0	95
0	7	7	0	98
0	8	8	15	117
0	9	9	0	101
0	10	10	2	104
0	11	11	1	95
0	12	12	0	123
0	13	13	0	97
0	14	14	0	101
0	15	15	0	112
0	16	16	0	135
0	17	17	2	103
0	18	18	1	94
0	19	19	2	120
0	20	20	0	97
0	21	21	0	84
0	22	22	0	87
0	23	23	2	96
0	24	24	2	90
0	25	25	24	98
0	26	26	1	103
0	27	27	5	106
0	28	28	0	92
0	29	29	0	97
0	30	30	0	87
0	31	31	1	96
0	32	32	4	109
0	33	33	12	95
0	34	34	18	91
0	35	35	1	89
0	36	36	0	111
0	37	37	0	115
0	38	38	26	98
0	39	39	26	104
0	40	40	7	92
0	41	41	0	121
0	42	42	0	98
0	43	43	3	117
0	44	44	11	116
0	45	45	0	95
0	46	46	0	96
0	47	47	6	106
0	48	48	2	103
0	49	49	1	106
0	50	50	8	94
0	51	51	0	95
0	52	52	0	112
0	53	53	3	101
0	54	54	0	108
0	55	55	1	101
0	56	56	0	87
0	57	57	1	85
0	58	58	0	111
0	59	59	8	118
0	60	60	0	106
0	61	61	0	106
0	62	62	0	101
0	63	63	0	98
0	64	64	1	101
0	65	65	0	88
0	66	66	3	112
0	67	67	0	89
0	68	68	16	111
0	69	69	1	89
0	70	70	0	98
0	71	71	4	94
0	72	72	11	104
0	73	73	0	95
0	74	74	0	98
0	75	75	12	88
0	76	76	1	109
0	77	77	0	94
0	78	78	4	106
0	79	79	1	95
0	80	80	0	125
0	81	81	2	97
0	82	82	7	103
0	83	83	0	118
0	84	84	4	93
0	85	85	0	115
0	86	86	0	96
0	87	87	1	89
0	88	88	2	106
0	89	89	1	103
0	90	90	31	98
0	91	91	1	94
0	92	92	1	106
0	93	93	0	111
0	94	94	0	101
0	95	95	18	98
0	96	96	6	91
0	97	97	0	105
0	98	98	0	91
0	99	99	1	83
1	0	0	46	105
1	1	1	24	94
1	2	2	0	91
1	3	3	0	97
1	4	4	4	108
1	5	5	5	114
1	6	6	0	86
1	7	7	1	103
1	8	8	9	102
1	9	9	0	86
1	10	10	8	102
1	11	11	2	110
1	12	12	0	87
1	13	13	0	98
1	14	14	2	127
1	15	15	0	120
1	16	16	0	85
1	17	17	2	110
1	18	18	3	104
1	19	19	1	95
1	20	20	3	99
1	21	21	1	104
1	22	22	0	81
1	23	23	4	96
1	24	24	0	110
1	25	25	38	94
1	26	26	0	113
1	27	27	2	110
1	28	28	3	95
1	29	29	1	87
1	30	30	3	104
1	31	31	4	109
1	32	32	8	111
1	33	33	24	106
1	34	34	29	90
1	35	35	0	113
1	36	36	0	87
1	37	37	0	100
1	38	38	36	81
1	39	39	20	102
1	40	40	15	111
1	41	41	0	102
1	42	42	1	108
1	43	43	4	99
1	44	44	10	110
1	45	45	1	101
1	46	46	0	98
1	47	47	6	87
1	48	48	5	104
1	49	49	0	115
1	50	50	9	97
1	51	51	3	101
1	52	52	1	97
1	53	53	1	86
1	54	54	0	109
1	55	55	3	87
1	56	56	3	90
1	57	57	0	84
1	58	58	0	93
1	59	59	16	112
1	60	60	0	93
1	61	61	0	97
1	62	62	0	90
1	63	63	0	117
1	64	64	2	108
1	65	65	0	82
1	66	66	0	101
1	67	67	1	89
1	68	68	14	98
1	69	69	0	82
1	70	70	0	89
1	71	71	5	98
1	72	72	12	101
1	73	73	1	90
