sample_index	mutation_index	cluster_index	var	depth
0	0	0	36	92
0	1	1	33	79
0	2	2	0	101
0	3	3	3	77
0	4	4	5	92
0	5	5	13	126
0	6	6	0	103
0	7	7	29	99
0	8	8	1	98
0	9	9	34	80
0	10	10	13	97
0	11	11	0	101
0	12	12	1	102
0	13	13	10	97
0	14	14	3	96
0	15	15	1	97
0	16	16	7	94
0	17	17	2	67
0	18	18	0	111
0	19	19	1	96
0	20	20	5	90
0	21	21	0	121
0	22	22	5	90
0	23	23	1	104
0	24	24	1	107
0	25	25	0	97
0	26	26	35	94
0	27	27	34	97
0	28	28	3	89
0	29	29	4	104
0	30	30	0	95
0	31	31	38	91
0	32	32	1	112
0	33	33	1	94
0	34	34	2	99
0	35	35	0	96
0	36	36	3	112
0	37	37	18	98
0	38	38	2	98
0	39	39	2	96
0	40	40	30	95
0	41	41	18	111
0	42	42	1	103
0	43	43	50	104
0	44	44	1	74
0	45	45	15	97
0	46	46	0	94
0	47	47	1	108
0	48	48	0	105
0	49	49	0	116
1	0	0	26	100
1	1	1	28	103
1	2	2	0	97
1	3	3	1	98
1	4	4	4	108
1	5	5	2	110
1	6	6	0	114
1	7	7	18	91
1	8	8	2	88
1	9	9	34	125
1	10	10	7	86
1	11	11	1	102
1	12	12	5	117
1	13	13	6	124
1	14	14	0	104
1	15	15	3	116
1	16	16	5	98
1	17	17	1	110
1	18	18	0	94
1	19	19	0	126
1	20	20	1	93
1	21	21	0	90
1	22	22	3	108
1	23	23	0	95
1	24	24	1	100
1	25	25	0	104
1	26	26	25	104
1	27	27	35	98
1	28	28	4	108
1	29	29	0	111
1	30	30	1	96
1	31	31	19	98
1	32	32	1	104
1	33	33	0	110
1	34	34	0	100
1	35	35	2	77
1	36	36	0	110
1	37	37	3	88
1	38	38	1	109
1	39	39	1	108
1	40	40	19	103
1	41	41	7	98
1	42	42	0	102
1	43	43	26	102
1	44	44	1	99
1	45	45	9	101
1	46	46	1	98
1	47	47	0	101
1	48	48	0	97
1	49	49	0	105
2	0	0	45	102
2	1	1	22	96
2	2	2	0	84
2	3	3	2	107
