sample_index	mutation_index	cluster_index	var	depth
0	0	0	46	88
0	1	1	7	81
0	2	2	1	82
0	3	3	55	124
0	4	4	2	112
0	5	5	2	94
0	6	6	1	95
0	7	7	33	93
0	8	8	0	96
0	9	9	6	85
0	10	10	46	100
0	11	11	9	103
0	12	12	0	87
0	13	13	0	91
0	14	14	45	103
0	15	15	0	101
0	16	16	1	111
0	17	17	0	88
0	18	18	0	105
0	19	19	0	109
0	20	20	2	87
0	21	21	41	102
0	22	22	44	100
0	23	23	0	81
0	24	24	4	95
0	25	25	31	107
0	26	26	7	115
0	27	27	0	85
0	28	28	0	97
0	29	29	41	104
0	30	30	1	109
0	31	31	0	98
0	32	32	0	94
0	33	33	33	85
0	34	34	3	90
0	35	35	0	82
0	36	36	43	101
0	37	37	0	96
0	38	38	0	100
0	39	39	0	120
0	40	40	21	93
0	41	41	1	83
0	42	42	17	117
0	43	43	0	97
0	44	44	0	113
0	45	45	0	102
0	46	46	0	105
0	47	47	1	103
0	48	48	11	79
0	49	49	2	104
0	50	50	3	94
0	51	51	0	100
0	52	52	1	122
0	53	53	1	92
0	54	54	0	86
0	55	55	1	95
0	56	56	3	105
0	57	57	2	115
0	58	58	0	97
0	59	59	0	108
0	60	60	0	105
0	61	61	0	93
0	62	62	6	114
0	63	63	29	110
0	64	64	0	93
0	65	65	35	107
0	66	66	25	100
0	67	67	49	100
0	68	68	37	93
0	69	69	3	97
0	70	70	6	88
0	71	71	0	111
0	72	72	1	93
0	73	73	25	95
0	74	74	0	105
0	75	75	1	110
0	76	76	43	116
0	77	77	22	107
0	78	78	6	75
0	79	79	0	98
0	80	80	1	94
0	81	81	0	99
0	82	82	28	119
0	83	83	4	111
0	84	84	1	101
0	85	85	6	96
0	86	86	4	108
0	87	87	1	92
0	88	88	0	101
0	89	89	1	82
0	90	90	0	103
0	91	91	1	117
0	92	92	0	86
0	93	93	0	94
0	94	94	0	104
0	95	95	0	108
0	96	96	0	103
0	97	97	0	99
0	98	98	0	123
0	99	99	0	94
1	0	0	50	121
1	1	1	5	104
1	2	2	1	93
1	3	3	32	111
1	4	4	1	99
1	5	5	2	95
1	6	6	0	104
1	7	7	28	96
1	8	8	2	107
1	9	9	5	92
1	10	10	33	110
1	11	11	2	112
1	12	12	1	91
1	13	13	0	91
1	14	14	27	91
1	15	15	0	108
1	16	16	0	90
1	17	17	2	103
1	18	18	0	91
1	19	19	0	105
1	20	20	0	101
1	21	21	22	96
1	22	22	33	107
1	23	23	0	85
1	24	24	0	105
1	25	25	16	96
1	26	26	9	88
1	27	27	0	100
1	28	28	1	93
1	29	29	25	93
1	30	30	0	95
1	31	31	0	120
1	32	32	1	94
1	33	33	32	93
1	34	34	0	93
1	35	35	0	85
1	36	36	26	78
1	37	37	1	95
1	38	38	1	111
1	39	39	0	92
1	40	40	8	86
1	41	41	0	127
1	42	42	7	93
1	43	43	1	118
1	44	44	0	117
1	45	45	0	102
1	46	46	0	93
1	47	47	0	91
1	48	48	5	102
1	49	49	3	93
1	50	50	2	106
1	51	51	0	115
1	52	52	0	120
1	53	53	0	96
1	54	54	0	119
1	55	55	1	121
1	56	56	1	90
1	57	57	1	96
1	58	58	1	93
1	59	59	0	91
1	60	60	0	109
1	61	61	1	117
1	62	62	4	103
1	63	63	15	107
1	64	64	1	95
1	65	65	12	102
1	66	66	21	104
1	67	67	31	94
1	68	68	26	105
1	69	69	4	95
1	70	70	1	87
1	71	71	0	113
1	72	72	0	84
1	73	73	24	109
1	74	74	0	105
1	75	75	1	105
1	76	76	25	110
1	77	77	8	94
1	78	78	5	84
1	79	79	0	98
1	80	80	0	90
1	81	81	1	95
1	82	82	16	89
1	83	83	0	91
1	84	84	2	118
1	85	85	2	104
1	86	86	0	97
1	87	87	0	95
1	88	88	0	99
1	89	89	1	86
1	90	90	2	113
1	91	91	0	95
1	92	92	0	86
1	93	93	0	88
1	94	94	0	93
1	95	95	0	108
1	96	96	0	75
1	97	97	0	93
1	98	98	0	98
1	99	99	0	116
2	0	0	38	103
2	1	1	9	110
2	2	2	0	100
2	3	3	28	90
2	4	4	0	98
2	5	5	4	94
2	6	6	0	93
2	7	7	44	110
2	8	8	1	102
2	9	9	10	99
2	10	10	35	96
2	11	11	1	82
2	12	12	0	104
2	13	13	0	101
2	14	14	26	100
2	15	15	0	103
2	16	16	3	102
2	17	17	0	93
2	18	18	0	100
2	19	19	1	97
2	20	20	1	95
2	21	21	29	101
2	22	22	22	104
2	23	23	0	113
2	24	24	1	93
2	25	25	37	108
2	26	26	5	83
2	27	27	0	110
2	28	28	3	108
2	29	29	33	92
2	30	30	2	92
2	31	31	0	118
2	32	32	1	111
2	33	33	47	114
2	34	34	0	102
2	35	35	0	99
2	36	36	41	107
2	37	37	0	102
2	38	38	0	117
2	39	39	0	96
2	40	40	15	119
2	41	41	0	124
2	42	42	7	97
2	43	43	1	92
2	44	44	0	102
2	45	45	0	86
2	46	46	1	101
2	47	47	2	100
2	48	48	9	95
2	49	49	1	116
2	50	50	4	97
2	51	51	0	94
2	52	52	0	104
2	53	53	0	96
2	54	54	0	100
2	55	55	1	85
2	56	56	2	99
2	57	57	3	100
2	58	58	0	102
2	59	59	1	110
2	60	60	0	109
2	61	61	1	94
2	62	62	1	108
2	63	63	32	102
2	64	64	0	112
2	65	65	16	106
2	66	66	30	120
2	67	67	38	94
2	68	68	33	99
2	69	69	0	101
2	70	70	3	92
2	71	71	1	84
2	72	72	0	104
2	73	73	15	103
2	74	74	0	106
2	75	75	0	83
2	76	76	37	89
2	77	77	24	129
2	78	78	7	99
2	79	79	1	106
2	80	80	4	104
2	81	81	1	121
2	82	82	19	113
2	83	83	0	95
2	84	84	0	99
2	85	85	2	95
2	86	86	1	101
2	87	87	3	110
2	88	88	0	91
2	89	89	1	98
2	90	90	1	116
2	91	91	1	95
2	92	92	0	109
2	93	93	1	95
2	94	94	1	90
2	95	95	0	101
2	96	96	0	109
2	97	97	0	108
2	98	98	0	103
2	99	99	0	104
3	0	0	37	88
3	1	1	2	82
3	2	2	0	115
3	3	3	36	117
3	4	4	1	96
3	5	5	1	110
3	6	6	0	100
3	7	7	35	100
3	8	8	0	92
3	9	9	4	82
3	10	10	38	102
3	11	11	5	97
3	12	12	0	109
3	13	13	1	121
3	14	14	33	105
3	15	15	0	94
3	16	16	0	96
3	17	17	0	117
3	18	18	0	115
3	19	19	4	106
3	20	20	1	83
3	21	21	29	104
3	22	22	35	103
3	23	23	0	100
3	24	24	2	115
3	25	25	30	107
3	26	26	6	101
3	27	27	0	102
3	28	28	1	96
3	29	29	32	104
3	30	30	0	96
3	31	31	0	101
3	32	32	0	114
3	33	33	31	103
3	34	34	0	108
3	35	35	1	95
3	36	36	42	99
3	37	37	0	87
3	38	38	0	97
3	39	39	0	90
3	40	40	17	104
3	41	41	2	78
3	42	42	8	98
3	43	43	3	92
3	44	44	0	90
3	45	45	1	104
3	46	46	0	119
3	47	47	2	92
3	48	48	10	117
3	49	49	1	97
3	50	50	7	106
3	51	51	1	106
3	52	52	0	96
3	53	53	0	88
3	54	54	0	103
3	55	55	0	89
3	56	56	0	103
3	57	57	1	104
3	58	58	0	80
3	59	59	0	116
3	60	60	0	104
3	61	61	1	89
3	62	62	0	109
3	63	63	17	91
3	64	64	0	95
3	65	65	11	112
3	66	66	16	83
3	67	67	28	100
3	68	68	29	106
3	69	69	3	105
3	70	70	1	105
3	71	71	0	101
3	72	72	1	99
3	73	73	24	94
3	74	74	1	98
3	75	75	1	91
3	76	76	30	94
3	77	77	14	96
3	78	78	7	112
3	79	79	0	89
3	80	80	2	100
3	81	81	0	96
3	82	82	19	103
3	83	83	1	102
3	84	84	0	102
3	85	85	5	122
3	86	86	0	100
3	87	87	0	107
3	88	88	1	105
3	89	89	3	112
3	90	90	0	94
3	91	91	0	79
3	92	92	0	91
3	93	93	0	99
3	94	94	0	105
3	95	95	0	95
3	96	96	0	108
3	97	97	0	105
3	98	98	0	114
3	99	99	0	108
4	0	0	27	86
4	1	1	3	90
4	2	2	0	101
4	3	3	26	112
4	4	4	0	99
4	5	5	3	111
4	6	6	0	100
4	7	7	27	95
4	8	8	0	96
4	9	9	4	104
4	10	10	28	97
4	11	11	1	98
4	12	12	0	96
4	13	13	0	99
4	14	14	23	95
4	15	15	0	106
4	16	16	0	90
4	17	17	0	74
4	18	18	0	93
4	19	19	1	97
4	20	20	0	92
4	21	21	24	110
4	22	22	19	111
4	23	23	0	108
4	24	24	0	95
4	25	25	13	104
4	26	26	8	118
4	27	27	0	113
4	28	28	3	100
4	29	29	26	109
4	30	30	0	107
4	31	31	0	98
4	32	32	0	94
4	33	33	13	92
4	34	34	1	99
4	35	35	0	113
4	36	36	32	109
4	37	37	0	100
