sample_index	mutation_index	cluster_index	var	depth
0	0	0	36	81
0	1	1	5	99
0	2	2	1	87
0	3	3	1	102
0	4	4	47	112
0	5	5	3	86
0	6	6	0	103
0	7	7	1	88
0	8	8	44	96
0	9	9	1	105
0	10	10	0	101
0	11	11	3	125
0	12	12	2	97
0	13	13	6	92
0	14	14	0	106
0	15	15	0	104
0	16	16	6	101
0	17	17	0	99
0	18	18	3	98
0	19	19	5	88
0	20	20	0	91
0	21	21	5	79
0	22	22	15	94
0	23	23	1	118
0	24	24	2	100
0	25	25	0	100
0	26	26	0	93
0	27	27	1	80
0	28	28	2	106
0	29	29	11	99
0	30	30	7	100
0	31	31	0	119
0	32	32	5	107
0	33	33	1	101
0	34	34	0	111
0	35	35	2	100
0	36	36	0	100
0	37	37	1	93
0	38	38	0	119
0	39	39	1	112
0	40	40	32	120
0	41	41	0	88
0	42	42	0	103
0	43	43	0	90
0	44	44	9	100
0	45	45	0	112
0	46	46	0	99
0	47	47	0	83
0	48	48	0	97
0	49	49	0	84
1	0	0	42	103
1	1	1	0	98
1	2	2	0	92
1	3	3	0	120
1	4	4	27	101
1	5	5	1	95
1	6	6	0	92
1	7	7	0	100
1	8	8	35	102
1	9	9	0	99
1	10	10	2	94
1	11	11	0	81
1	12	12	0	101
1	13	13	3	85
1	14	14	1	105
1	15	15	1	97
1	16	16	5	98
1	17	17	2	96
1	18	18	2	106
1	19	19	5	95
1	20	20	0	100
1	21	21	2	117
1	22	22	10	105
1	23	23	3	95
1	24	24	1	103
1	25	25	1	112
1	26	26	0	103
1	27	27	0	97
1	28	28	2	99
1	29	29	8	92
1	30	30	6	110
1	31	31	0	103
1	32	32	0	106
1	33	33	3	95
1	34	34	1	95
1	35	35	3	99
1	36	36	0	93
1	37	37	0	84
1	38	38	3	103
1	39	39	4	112
1	40	40	18	101
1	41	41	1	102
1	42	42	2	92
1	43	43	1	103
1	44	44	15	91
1	45	45	1	102
1	46	46	1	101
1	47	47	2	85
1	48	48	1	96
1	49	49	0	95
2	0	0	23	101
2	1	1	0	96
2	2	2	1	95
2	3	3	0	99
2	4	4	32	109
2	5	5	2	112
2	6	6	0	87
2	7	7	0	96
2	8	8	20	107
2	9	9	1	97
2	10	10	3	113
