sample_index	mutation_index	cluster_index	var	depth
0	0	0	31	99
0	1	1	10	98
0	2	2	0	105
0	3	3	9	101
0	4	4	5	88
0	5	5	0	93
0	6	6	11	102
0	7	7	2	84
0	8	8	0	95
0	9	9	0	110
0	10	10	24	102
0	11	11	0	111
0	12	12	5	104
0	13	13	0	86
0	14	14	3	100
0	15	15	3	100
0	16	16	5	96
0	17	17	2	90
0	18	18	0	118
0	19	19	0	101
0	20	20	2	81
0	21	21	0	96
0	22	22	2	91
0	23	23	5	103
0	24	24	6	105
0	25	25	6	86
0	26	26	0	98
0	27	27	23	104
0	28	28	7	110
0	29	29	1	119
0	30	30	0	108
0	31	31	0	95
0	32	32	4	106
0	33	33	4	103
0	34	34	8	103
0	35	35	0	91
0	36	36	0	101
0	37	37	2	110
0	38	38	0	82
0	39	39	0	107
0	40	40	31	86
0	41	41	0	91
0	42	42	0	113
0	43	43	17	93
0	44	44	0	92
0	45	45	2	102
0	46	46	0	98
0	47	47	0	83
0	48	48	1	115
0	49	49	0	96
1	0	0	39	105
1	1	1	6	108
1	2	2	2	93
1	3	3	7	96
1	4	4	0	102
1	5	5	0	86
1	6	6	10	109
1	7	7	3	108
1	8	8	1	94
1	9	9	0	102
1	10	10	16	89
1	11	11	0	99
1	12	12	3	95
1	13	13	3	109
1	14	14	1	113
1	15	15	7	92
1	16	16	1	110
1	17	17	8	93
1	18	18	1	112
1	19	19	4	91
1	20	20	8	111
1	21	21	0	92
1	22	22	5	92
1	23	23	2	87
1	24	24	2	116
1	25	25	11	105
1	26	26	0	100
1	27	27	26	97
1	28	28	0	90
1	29	29	0	103
1	30	30	0	96
1	31	31	4	95
1	32	32	0	92
1	33	33	0	114
1	34	34	0	91
1	35	35	3	112
1	36	36	1	97
1	37	37	0	114
1	38	38	1	95
1	39	39	0	104
1	40	40	34	103
1	41	41	1	98
1	42	42	0	98
1	43	43	15	106
1	44	44	1	86
1	45	45	3	104
1	46	46	0	117
1	47	47	2	104
1	48	48	1	90
1	49	49	2	114
2	0	0	37	96
2	1	1	4	86
2	2	2	0	118
2	3	3	16	99
2	4	4	2	95
2	5	5	0	131
2	6	6	8	94
2	7	7	6	97
2	8	8	0	107
2	9	9	4	112
2	10	10	23	108
2	11	11	2	105
2	12	12	5	99
2	13	13	1	106
2	14	14	2	108
2	15	15	10	110
2	16	16	0	97
2	17	17	11	86
2	18	18	0	85
2	19	19	0	104
2	20	20	3	90
2	21	21	0	117
2	22	22	1	109
2	23	23	5	108
